scenario,pct_cpu_total,pct_cpu_usr,pct_cpu_system,pct_cpu_wait
single-w,29.73911877394636,23.827318007662836,5.911800766283525,0.04597701149425287
multi-25x4w-stag500,53.93835249042146,43.37911877394636,10.559233716475095,0.14559386973180077
multi-inst-25x4i,85.2332395839471,68.63944144944557,16.593798134501526,0.11775379498318747
multi-inst-25x2ix2w-500,65.17604351499789,52.90923607339006,12.266807441607822,0.08183957993843925
