scenario,run_dir,run_started_at,run_finished_at,run_wall_clock_sec,first_request_started_at,last_request_finished_at,request_window_sec
single-w,/root/Zehao/ClawHarness/out/batch_run_2/task-01/20260416T190912Z_vps-docker-qwen3-235b8x2-single-20-worker,2026-04-16T19:09:21.355065+00:00,2026-04-16T19:11:22.784692+00:00,121.429627,2026-04-16T19:09:51.967445+00:00,2026-04-16T19:11:08.564225+00:00,76.59678
multi-5x4w-stag500,/root/Zehao/ClawHarness/out/batch_run_2/task-01/20260416T192006Z_vps-docker-qwen3-235b8x2-multi-5x4w-stag500-worker,2026-04-16T19:20:14.994463+00:00,2026-04-16T19:22:09.410353+00:00,114.41589,2026-04-16T19:20:15.065341+00:00,2026-04-16T19:22:00.442789+00:00,105.377448
multi-inst-5x4i,/root/Zehao/ClawHarness/out/batch_run_2/task-01/20260416T192337Z_vps-docker-qwen3-235b8x2-single-inst-5x4i-worker,2026-04-16T19:24:11.177609+00:00,2026-04-16T19:29:59.042137+00:00,347.864528,2026-04-16T19:24:11.261403+00:00,2026-04-16T19:29:08.677323+00:00,297.41592
multi-inst-5x2ix2w-500,/root/Zehao/ClawHarness/out/batch_run_2/task-01/20260416T193634Z_vps-docker-qwen3-235b8x2-multi-inst-5x2ix2w-stag500-worker,2026-04-16T19:36:52.239739+00:00,2026-04-16T19:38:03.783395+00:00,71.543656,2026-04-16T19:37:01.070022+00:00,2026-04-16T19:37:49.555006+00:00,48.484984
