scenario,interrupts_per_s,system_context_switches_per_s,run_queue,blocked_processes,benchmark_cswch_per_s,benchmark_nvcswch_per_s,benchmark_iodelay
single-20,950504.4523809524,1533768.6944444445,32.523809523809526,0.003968253968253968,46.77845238095238,13.367857142857142,0.0
multi-5x4w-stag150,862355.3805970149,1389390.5447761193,30.261194029850746,0.007462686567164179,43.486090225563906,23.097669172932328,0.0
multi-5x4w-stag300,856420.2248062015,1386105.488372093,29.58139534883721,0.0,41.53125,30.015625,0.0
multi-5x4w-stag500,854584.4921875,1387013.3359375,29.09375,0.015625,44.181102362204726,27.401574803149607,0.0
