scenario,utilization_pct,hbm_usage_pct,aicore_usage_pct
multi-25x4w-stag150,76.70758928571429,94.61383928571429,40.595982142857146
multi-25x4w-stag300,78.05580357142857,95.0,40.575892857142854
multi-25x4w-stag500,78.44642857142857,95.0,40.924107142857146
