scenario,run_dir,run_started_at,run_finished_at,run_wall_clock_sec,first_request_started_at,last_request_finished_at,request_window_sec
multi-25x4w-stag150,/root/Zehao/ClawHarness/out/batch_run_5/task-01/20260420T130112Z_vps-docker-qwen3-235b-multi-25x4w-stag150-request,2026-04-20T13:01:20.223295+00:00,2026-04-20T13:05:48.231211+00:00,268.007916,2026-04-20T13:01:27.404507+00:00,2026-04-20T13:05:35.798067+00:00,248.39356
multi-25x4w-stag300,/root/Zehao/ClawHarness/out/batch_run_5/task-01/20260420T131245Z_vps-docker-qwen3-235b-multi-25x4w-stag300-request,2026-04-20T13:12:53.802852+00:00,2026-04-20T13:17:23.421376+00:00,269.618524,2026-04-20T13:12:53.868240+00:00,2026-04-20T13:17:13.748515+00:00,259.880275
multi-25x4w-stag500,/root/Zehao/ClawHarness/out/batch_run_5/task-01/20260420T132533Z_vps-docker-qwen3-235b-multi-25x4w-stag500-request,2026-04-20T13:25:41.795349+00:00,2026-04-20T13:30:10.959344+00:00,269.163995,2026-04-20T13:25:49.265092+00:00,2026-04-20T13:29:58.331433+00:00,249.066341
