scenario,utilization_pct,hbm_usage_pct,aicore_usage_pct
multi-25x4w-500,87.40875,95.0,44.37375
25x2ix2w-300,82.77878289473685,95.0,41.78371710526316
multi-25x1dx4ix1w-500,87.4364406779661,96.92902542372882,40.95127118644068
multi-25x2dx2ix1w-500,83.68587748933143,96.0,44.02827169274538
