scenario,pct_cpu_total,pct_cpu_usr,pct_cpu_system,pct_cpu_wait
multi-inst-25x2dx2ix1w-stag150,52.67142662858697,,,
multi-inst-25x2dx2ix1w-stag300,48.15684086629002,,,
multi-inst-25x2dx2ix1w-stag500,76.84213461538462,,,
