scenario,busiest_device,pct_util,r_await,w_await,aqu_sz,system_wkb_s,benchmark_kb_wr_per_s
multi-inst-25x2dx2ix1w-stag150,sda,0.5364374220845454,0.0,0.47397195043632656,0.10199682671602886,6530.19888761286,2147.0506260304765
multi-inst-25x2dx2ix1w-stag300,sda,0.5165265548567435,0.0018693221523410203,0.45077969951083163,0.09591579315164221,6546.843547519218,2405.133906887163
multi-inst-25x2dx2ix1w-stag500,sda,0.8285320334261839,0.009928372463191405,0.5918366096299243,0.14338308794269797,9302.209116593713,3527.2931457312256
