scenario,run_dir,instance_num,requests_total,requests_ok,requests_failed,connect_mean_ms,send_mean_ms,send_p95_ms,send_p99_ms,wait_mean_ms,wait_p50_ms,wait_p95_ms,wait_p99_ms,history_mean_ms,history_p95_ms,history_p99_ms,total_mean_ms,total_p50_ms,total_p95_ms,total_p99_ms,benchmark_cpu_percent_mean,benchmark_cpu_usr_percent_mean,benchmark_cpu_system_percent_mean,benchmark_cpu_wait_percent_mean,benchmark_rss_kib_mean,benchmark_kb_wr_per_s_mean,benchmark_iodelay_mean,benchmark_cswch_per_s_mean,benchmark_nvcswch_per_s_mean,system_busiest_device,system_disk_pct_util_mean,system_disk_r_await_mean,system_disk_w_await_mean,system_disk_aqu_sz_mean,system_disk_wkb_s_mean,system_interrupts_per_s_mean,system_context_switches_per_s_mean,system_run_queue_mean,system_blocked_processes_mean,npu_utilization_mean,npu_hbm_usage_mean,npu_aicore_usage_mean,token_rows_with_usage,output_tokens_mean,output_tps_request_mean,output_tps_session_delta_mean
multi-inst-25x2dx2ix1w-stag150,/root/Zehao/ClawHarness/out/batch_run_5/task-01/20260420T141951Z_vps-docker-qwen3-235b-multi-inst-25x2dx2ix1w-stag150-worker,2,100,100,0,2258.2052500000004,5.34855,23.631,40.14,16229.89024,14228.331,25871.679,52259.498,187.41185000000002,37.436,4419.945,16422.69048,14241.344,28386.496,52350.918,52.67142662858697,,,,2127885.6295193797,2147.0506260304765,,,,sda,0.5364374220845454,0.0,0.47397195043632656,0.10199682671602886,6530.19888761286,822249.3157247554,1325298.9728665333,32.309576517698616,0.0019455252918287938,86.3275462962963,95.81192129629629,43.80381944444444,0,0.0,0.0,0.0
multi-inst-25x2dx2ix1w-stag300,/root/Zehao/ClawHarness/out/batch_run_5/task-01/20260420T143434Z_vps-docker-qwen3-235b-multi-inst-25x2dx2ix1w-stag300-worker,2,100,100,0,810.20225,4.90883,21.08,32.878,16851.28482,12320.655,24788.229,119147.45,175.34339,29.307,4109.373,17031.57777,12336.427,28903.039,119168.651,48.15684086629002,,,,2041567.5374644068,2405.133906887163,,,,sda,0.5165265548567435,0.0018693221523410203,0.45077969951083163,0.09591579315164221,6546.843547519218,814277.379419986,1319069.4805031447,30.99364081062194,0.006533892382948986,84.82397399749374,96.0,43.551143483709275,0,0.0,0.0,0.0
multi-inst-25x2dx2ix1w-stag500,/root/Zehao/ClawHarness/out/batch_run_5/task-01/20260420T144926Z_vps-docker-qwen3-235b-multi-inst-25x2dx2ix1w-stag500-worker,2,100,100,0,2311.869,4.32861,10.526,31.706,12508.64862,12285.103,15217.58,22792.475,183.37682,17.965,4413.615,12696.39456,12318.753,15518.988,27211.727,76.84213461538462,,,,2230756.2837333335,3527.2931457312256,,,,sda,0.8285320334261839,0.009928372463191405,0.5918366096299243,0.14338308794269797,9302.209116593713,803880.9822522881,1306945.3873975328,30.87957421408675,0.0,83.68587748933143,96.0,44.02827169274538,0,0.0,0.0,0.0
