scenario,run_dir,sample_count,fs_worker_exec_count,fs_worker_exec_pct,fs_callback_count,fs_callback_pct,event_loop_poll_count,event_loop_poll_pct,microtask_count,microtask_pct,futex_sync_count,futex_sync_pct,worker_message_count,worker_message_pct,json_parse_count,json_parse_pct,libuv_worker_other_count,libuv_worker_other_pct,gateway_main_other_count,gateway_main_other_pct,v8_worker_count,v8_worker_pct,other_count,other_pct
vps-docker-single-task-00-500-full,/root/client-harness/out/20260325T173324Z_vps-docker-single-task-00-500-full,909005,480,0.05280499007156176,,,60562,6.66244960148734,716422,78.81386791051754,,,16,0.0017601663357187255,,,5915,0.6507114922360163,87316,9.605667735601015,33904,3.7297924653879795,4390,0.4829456383628253
vps-docker-multi-task-00-500-full,/root/client-harness/out/20260325T200959Z_vps-docker-multi-task-00-500-full,894080,562,0.0628579098067287,7.0,0.0007829277022190408,55260,6.1806549749463136,706170,78.98286506800287,,,6,0.0006710808876163207,,,6010,0.6721993557623479,89233,9.980426807444525,32183,3.5995660343593414,4649,0.5199758410880457
