scenario,run_dir,openat_count,openat_total_sec,openat_mean_ms,statx_count,statx_total_sec,statx_mean_ms,newfstatat_count,newfstatat_total_sec,newfstatat_mean_ms,pread64_count,pread64_total_sec,pread64_mean_ms,clone_count,clone_total_sec,clone_mean_ms,sched_yield_count,sched_yield_total_sec,sched_yield_mean_ms,futex_count,futex_total_sec,futex_mean_ms,read_count,read_total_sec,read_mean_ms,write_count,write_total_sec,write_mean_ms,futex_total_sec_per_request,futex_total_sec_per_wall_sec,statx_total_sec_per_request,statx_total_sec_per_wall_sec,openat_total_sec_per_request,openat_total_sec_per_wall_sec,estimated_makespan_sec
vps-docker-single-task-00-500-full,/root/client-harness/out/20260325T173324Z_vps-docker-single-task-00-500-full,159096,4.405127,0.027688483682807866,798797,17.342725,0.021711054247825164,33660,0.720429,0.021403119429590018,70,0.001503,0.02147142857142857,35,0.19230499999999998,5.494428571428571,2,6.1000000000000005e-05,0.0305,103536,4230.282737,40.85808546785659,278760,6.169950000000001,0.022133555746879034,88553,2.697243,0.030459081002337584,8.460565474000001,7.03671438135065,0.03468545,0.028848143258115622,0.008810254,0.007327552894149742,601.173006
vps-docker-multi-task-00-500-10x50,/root/client-harness/out/20260325T174736Z_vps-docker-multi-task-00-500-10x50,159416,4.449126,0.027908905003261906,800835,17.370602,0.021690612922761865,33624,0.719214,0.021389900071377584,71,0.001496,0.021070422535211266,36,0.214071,5.946416666666667,3,9.7e-05,0.03233333333333333,103095,4163.865984,40.388631689218684,186947,4.099534,0.021928856841778685,81638,2.51489,0.03080538474729905,8.327731968,7.05552401667196,0.034741204000000005,0.02943387228743479,0.008898251999999999,0.00753888705035701,590.156872
