scenario,interrupts_per_s,system_context_switches_per_s,run_queue,blocked_processes,benchmark_cswch_per_s,benchmark_nvcswch_per_s,benchmark_iodelay
multi-inst-25x2ix2w-stag150,827078.3051763237,1331003.5676909732,31.16155274492793,0.005513446874571937,44.723798304491424,28.71951729753588,0.0
multi-inst-25x2ix2w-stag300,817087.8346176214,1321615.6634578595,30.87295113328538,0.002766257020859797,50.4424376731302,30.80747922437673,0.0
multi-inst-25x2ix2w-stag500,819283.9662975455,1321281.156494883,31.830261620935865,0.003954870001779208,42.75857124033051,20.386678965073557,0.0
