scenario,utilization_pct,hbm_usage_pct,aicore_usage_pct
multi-inst-25x2ix2w-stag150,82.04358552631578,95.0,39.96463815789474
multi-inst-25x2ix2w-stag300,82.77878289473685,95.0,41.78371710526316
multi-inst-25x2ix2w-stag500,85.8065710167715,95.44622423130679,43.03446016771488
