scenario,interrupts_per_s,system_context_switches_per_s,run_queue,blocked_processes,benchmark_cswch_per_s,benchmark_nvcswch_per_s,benchmark_iodelay
multi-5x4w-stag150,757181.2976190476,1300447.857142857,21.142857142857142,0.0,28.575119047619047,53.015595238095244,0.0
multi-5x4w-stag300,760300.8266666667,1291161.4533333334,23.893333333333334,0.013333333333333334,32.66216216216216,44.472972972972975,0.0
multi-5x4w-stag500,751041.5733333334,1290073.8133333332,25.173333333333332,0.02666666666666667,40.82432432432432,53.37837837837838,0.0
