scenario,pct_cpu_total,pct_cpu_usr,pct_cpu_system,pct_cpu_wait
multi-5x4w-stag150,63.152976190476195,52.488928571428566,10.664047619047619,0.11904761904761904
multi-5x4w-stag300,71.77027027027027,60.17567567567568,11.594594594594595,0.0945945945945946
multi-5x4w-stag500,71.95945945945945,61.067567567567565,10.891891891891891,0.12162162162162163
