scenario,run_dir,run_started_at,run_finished_at,run_wall_clock_sec,first_request_started_at,last_request_finished_at,request_window_sec
multi-5x4w-stag150,/root/Zehao/ClawHarness/out/batch_run_2/task-01/20260416T191524Z_vps-docker-qwen3-235b8x2-multi-5x4w-stag150-request,2026-04-16T19:15:32.904246+00:00,2026-04-16T19:17:05.624362+00:00,92.720116,2026-04-16T19:15:32.969523+00:00,2026-04-16T19:16:48.204478+00:00,75.234955
multi-5x4w-stag300,/root/Zehao/ClawHarness/out/batch_run_2/task-01/20260416T191836Z_vps-docker-qwen3-235b8x2-multi-5x4w-stag300-request,2026-04-16T19:18:44.760926+00:00,2026-04-16T19:20:06.170923+00:00,81.409997,2026-04-16T19:18:44.834034+00:00,2026-04-16T19:19:58.460647+00:00,73.626613
multi-5x4w-stag500,/root/Zehao/ClawHarness/out/batch_run_2/task-01/20260416T192209Z_vps-docker-qwen3-235b8x2-multi-5x4w-stag500-request,2026-04-16T19:22:19.067103+00:00,2026-04-16T19:23:37.597116+00:00,78.530013,2026-04-16T19:22:35.411254+00:00,2026-04-16T19:23:30.284609+00:00,54.873355
