scenario,run_dir,run_started_at,run_finished_at,run_wall_clock_sec,first_request_started_at,last_request_finished_at,request_window_sec
single-w,/root/Zehao/ClawHarness/out/batch_run_3/task-01/20260417T094403Z_vps-docker-qwen3-235b8x2-single-20-worker,2026-04-17T09:44:12.057519+00:00,2026-04-17T09:46:35.017522+00:00,142.960003,2026-04-17T09:44:19.271621+00:00,2026-04-17T09:46:28.550811+00:00,129.27919
single-r,/root/Zehao/ClawHarness/out/batch_run_3/task-01/20260417T094635Z_vps-docker-qwen3-235b8x2-single-20-request,2026-04-17T09:46:42.364230+00:00,2026-04-17T09:48:51.772497+00:00,129.408267,2026-04-17T09:46:42.435141+00:00,2026-04-17T09:48:39.649807+00:00,117.214666
single-inst-w,/root/Zehao/ClawHarness/out/batch_run_3/task-01/20260417T095921Z_vps-docker-qwen3-235b8x2-single-inst-5x4i-worker,2026-04-17T09:59:53.069073+00:00,2026-04-17T10:02:12.155674+00:00,139.086601,2026-04-17T09:59:53.230402+00:00,2026-04-17T10:01:32.701214+00:00,99.470812
single-inst-r,/root/Zehao/ClawHarness/out/batch_run_3/task-01/20260417T100212Z_vps-docker-qwen3-235b8x2-single-inst-5x4i-request,2026-04-17T10:02:44.051889+00:00,2026-04-17T10:04:13.964148+00:00,89.912259,2026-04-17T10:02:44.170530+00:00,2026-04-17T10:03:44.251022+00:00,60.080492
