scenario,busiest_device,pct_util,r_await,w_await,aqu_sz,system_wkb_s,benchmark_kb_wr_per_s
single-w,sda,0.597872340425532,0.0,0.32269503546099293,0.05148936170212766,6219.290780141844,6262.609929078014
single-r,sda,0.7762295081967213,0.0,0.3732786885245902,0.0709016393442623,7244.6557377049185,7453.868852459016
single-inst-w,sda,1.1330507265409788,0.015856697211163236,0.6464146946733473,0.3621835211750856,20175.37606744635,20503.21945594182
single-inst-r,sda,1.3852857305712982,0.011800534167155234,0.9730305761839619,0.6211454384079214,28898.168480880726,31921.68722558791
