scenario,interrupts_per_s,system_context_switches_per_s,run_queue,blocked_processes,benchmark_cswch_per_s,benchmark_nvcswch_per_s,benchmark_iodelay
多实例并行300,813121.1675895164,1313606.6390426971,30.859050079980314,0.005229481973668021,44.91700866299312,27.458553060832855,0.0
多实例独占受限并行0,824756.293370245,1347034.0889599328,30.154341085117142,0.005633252708114261,72.23418856750651,55.84150975775355,0.0
多实例并行500,820630.493242831,1320030.4353365875,31.684988305877567,0.009019727476103315,46.794467794537304,23.787688544639217,0.004484304932735426
多实例独占受限并行300,841936.2832965758,1358672.4368343926,31.876914698418677,0.005352505256881022,62.512826818821225,45.675036473213304,0.0
