scenario,benchmark_pct_cpu_total,benchmark_pct_cpu_usr,benchmark_pct_cpu_system,benchmark_pct_cpu_wait,system_cpu_user_pct,system_cpu_system_pct,system_cpu_iowait_pct,system_cpu_idle_pct
多实例并行300,45.06391506976999,35.38835786934232,9.675557200427667,0.08399813581160731,8.683462532299743,8.287375415282392,0.0,83.01331979820353
多实例独占受限并行0,63.222602525694086,50.83314788531261,12.389454640381482,2.0375133657884934,8.386492526895514,8.380667359552962,0.0,83.22911032111719
多实例并行500,39.91115542193232,31.417892070933547,8.493263350998777,0.08338768854463921,8.621758694325809,8.469506304657312,0.0,82.94373093349603
多实例独占受限并行300,44.56397255981032,35.77695573023453,8.787016829575787,1.6387047175450944,8.53795373430719,8.939621949258171,0.0,82.55883506972904
