scenario,run_dir,run_started_at,run_finished_at,run_wall_clock_sec,first_request_started_at,last_request_finished_at,request_window_sec
多实例并行300,/root/Zehao/ClawHarness/out/batch_run_5/task-01/20260420T194433Z_vps-docker-qwen3-235b-multi-inst-25x2ix2w-stag300-limited-worker,2026-04-20T19:44:49.126987+00:00,2026-04-20T19:51:24.710726+00:00,395.583739,2026-04-20T19:44:49.193657+00:00,2026-04-20T19:50:56.666807+00:00,367.47315
多实例独占受限并行0,/root/Zehao/ClawHarness/out/batch_run_5/task-01/20260420T193153Z_vps-docker-qwen3-235b-single-inst-25x4i-limited-worker,2026-04-20T19:32:26.350522+00:00,2026-04-20T19:39:16.144223+00:00,409.793701,2026-04-20T19:32:26.471710+00:00,2026-04-20T19:38:28.987400+00:00,362.51569
多实例并行500,/root/Zehao/ClawHarness/out/batch_run_5/task-01/20260420T195549Z_vps-docker-qwen3-235b-multi-inst-25x2ix2w-stag500-limited-worker,2026-04-20T19:56:04.852149+00:00,2026-04-20T20:03:38.174609+00:00,453.32246,2026-04-20T19:56:04.998754+00:00,2026-04-20T20:03:16.290331+00:00,431.291577
多实例独占受限并行300,/root/Zehao/ClawHarness/out/batch_run_5/task-01/20260420T200819Z_vps-docker-qwen3-235b-single-inst-25x4i-stag300-limited-worker,2026-04-20T20:08:51.406852+00:00,2026-04-20T20:18:33.704028+00:00,582.297176,2026-04-20T20:08:51.493728+00:00,2026-04-20T20:17:41.368351+00:00,529.874623
