scenario,busiest_device,pct_util,r_await,w_await,aqu_sz,system_wkb_s,benchmark_kb_wr_per_s
multi-5x4w-stag150,sda,1.3833333333333333,0.0,1.0036111111111112,0.23416666666666666,14669.666666666666,15109.296944444442
multi-5x4w-stag300,sda,1.26,0.0,1.019777777777778,0.2,12141.066666666668,12974.844444444445
multi-5x4w-stag500,sda,1.2432432432432432,0.0,1.107027027027027,0.2421621621621622,14063.567567567568,15262.81081081081
