scenario,task_id,task_name,worker_id,request_index,session_key,run_id,success,connect_latency_ms,send_latency_ms,wait_latency_ms,history_latency_ms,total_latency_ms,send_status,wait_status,history_messages,connect_started_at,connect_finished_at,send_started_at,send_finished_at,wait_started_at,wait_finished_at,history_started_at,history_finished_at,started_at,finished_at,error
docker-multi-resource-profile,,,0,5,bench-resource-multi-w0,a8967f40-5d72-4208-8a3d-67b1bbcfc0e2,True,124.731,0.893,101.716,2.277,104.933,started,ok,6,2026-03-20T11:26:42.489776+00:00,2026-03-20T11:26:42.614519+00:00,2026-03-20T11:26:43.146426+00:00,2026-03-20T11:26:43.147321+00:00,2026-03-20T11:26:43.147329+00:00,2026-03-20T11:26:43.249048+00:00,2026-03-20T11:26:43.249061+00:00,2026-03-20T11:26:43.251341+00:00,2026-03-20T11:26:43.146425+00:00,2026-03-20T11:26:43.251355+00:00,
docker-multi-resource-profile,,,2,2,bench-resource-multi-w2,77e3b8ba-f8e5-4756-ab8f-5681878a91b6,True,101.112,1.349,100.944,3.199,105.553,started,ok,3,2026-03-20T11:26:42.790579+00:00,2026-03-20T11:26:42.891703+00:00,2026-03-20T11:26:43.181244+00:00,2026-03-20T11:26:43.182597+00:00,2026-03-20T11:26:43.182613+00:00,2026-03-20T11:26:43.283561+00:00,2026-03-20T11:26:43.283575+00:00,2026-03-20T11:26:43.286778+00:00,2026-03-20T11:26:43.181242+00:00,2026-03-20T11:26:43.286793+00:00,
docker-multi-resource-profile,,,1,3,bench-resource-multi-w1,ecb2b3d1-a19a-422b-a19a-e918f11baf3e,True,239.171,0.974,102.829,1.954,105.805,started,ok,4,2026-03-20T11:26:42.640305+00:00,2026-03-20T11:26:42.879496+00:00,2026-03-20T11:26:43.218695+00:00,2026-03-20T11:26:43.219671+00:00,2026-03-20T11:26:43.219679+00:00,2026-03-20T11:26:43.322512+00:00,2026-03-20T11:26:43.322527+00:00,2026-03-20T11:26:43.324484+00:00,2026-03-20T11:26:43.218694+00:00,2026-03-20T11:26:43.324497+00:00,
docker-multi-resource-profile,,,3,0,bench-resource-multi-w3,1da3c295-1d10-4a9c-b2fe-e54c502f5682,True,135.198,0.719,278.374,4.047,283.182,started,ok,1,2026-03-20T11:26:42.940541+00:00,2026-03-20T11:26:43.075759+00:00,2026-03-20T11:26:43.075797+00:00,2026-03-20T11:26:43.076517+00:00,2026-03-20T11:26:43.076524+00:00,2026-03-20T11:26:43.354901+00:00,2026-03-20T11:26:43.354914+00:00,2026-03-20T11:26:43.358964+00:00,2026-03-20T11:26:43.075795+00:00,2026-03-20T11:26:43.358976+00:00,
docker-multi-resource-profile,,,0,6,bench-resource-multi-w0,ae4f8d23-cc9f-440d-8950-973145a4bc2a,True,124.731,0.949,134.602,2.49,138.096,started,ok,7,2026-03-20T11:26:42.489776+00:00,2026-03-20T11:26:42.614519+00:00,2026-03-20T11:26:43.251395+00:00,2026-03-20T11:26:43.252348+00:00,2026-03-20T11:26:43.252360+00:00,2026-03-20T11:26:43.386967+00:00,2026-03-20T11:26:43.386982+00:00,2026-03-20T11:26:43.389475+00:00,2026-03-20T11:26:43.251393+00:00,2026-03-20T11:26:43.389487+00:00,
docker-multi-resource-profile,,,2,3,bench-resource-multi-w2,27710747-0360-4893-8e5f-e4dab2d981b3,True,101.112,0.815,133.407,3.283,137.55,started,ok,4,2026-03-20T11:26:42.790579+00:00,2026-03-20T11:26:42.891703+00:00,2026-03-20T11:26:43.286824+00:00,2026-03-20T11:26:43.287641+00:00,2026-03-20T11:26:43.287649+00:00,2026-03-20T11:26:43.421060+00:00,2026-03-20T11:26:43.421073+00:00,2026-03-20T11:26:43.424359+00:00,2026-03-20T11:26:43.286823+00:00,2026-03-20T11:26:43.424372+00:00,
docker-multi-resource-profile,,,1,4,bench-resource-multi-w1,3bea4bba-f1a7-4234-b6c9-872b40dcc5cd,True,239.171,0.998,128.361,2.156,131.557,started,ok,5,2026-03-20T11:26:42.640305+00:00,2026-03-20T11:26:42.879496+00:00,2026-03-20T11:26:43.324529+00:00,2026-03-20T11:26:43.325529+00:00,2026-03-20T11:26:43.325537+00:00,2026-03-20T11:26:43.453901+00:00,2026-03-20T11:26:43.453914+00:00,2026-03-20T11:26:43.456073+00:00,2026-03-20T11:26:43.324528+00:00,2026-03-20T11:26:43.456083+00:00,
docker-multi-resource-profile,,,3,1,bench-resource-multi-w3,958cab38-2f7a-4411-a443-5d72e0a1c514,True,135.198,1.544,125.209,3.638,130.441,started,ok,2,2026-03-20T11:26:42.940541+00:00,2026-03-20T11:26:43.075759+00:00,2026-03-20T11:26:43.359021+00:00,2026-03-20T11:26:43.360567+00:00,2026-03-20T11:26:43.360575+00:00,2026-03-20T11:26:43.485788+00:00,2026-03-20T11:26:43.485803+00:00,2026-03-20T11:26:43.489444+00:00,2026-03-20T11:26:43.359019+00:00,2026-03-20T11:26:43.489458+00:00,
docker-multi-resource-profile,,,0,7,bench-resource-multi-w0,907f6f01-678d-42d3-8777-6e0f48a05533,True,124.731,1.181,128.983,1.948,132.162,started,ok,8,2026-03-20T11:26:42.489776+00:00,2026-03-20T11:26:42.614519+00:00,2026-03-20T11:26:43.389520+00:00,2026-03-20T11:26:43.390703+00:00,2026-03-20T11:26:43.390714+00:00,2026-03-20T11:26:43.519701+00:00,2026-03-20T11:26:43.519716+00:00,2026-03-20T11:26:43.521667+00:00,2026-03-20T11:26:43.389518+00:00,2026-03-20T11:26:43.521679+00:00,
docker-multi-resource-profile,,,2,4,bench-resource-multi-w2,8e8bbbe0-1885-4e22-8cf0-99460ae9e43a,True,101.112,1.395,124.226,3.813,129.494,started,ok,5,2026-03-20T11:26:42.790579+00:00,2026-03-20T11:26:42.891703+00:00,2026-03-20T11:26:43.424403+00:00,2026-03-20T11:26:43.425801+00:00,2026-03-20T11:26:43.425810+00:00,2026-03-20T11:26:43.550040+00:00,2026-03-20T11:26:43.550055+00:00,2026-03-20T11:26:43.553873+00:00,2026-03-20T11:26:43.424402+00:00,2026-03-20T11:26:43.553893+00:00,
docker-multi-resource-profile,,,1,5,bench-resource-multi-w1,1e3610d3-aee0-497c-873f-d920ad592ec6,True,239.171,0.998,129.624,2.069,132.736,started,ok,6,2026-03-20T11:26:42.640305+00:00,2026-03-20T11:26:42.879496+00:00,2026-03-20T11:26:43.456116+00:00,2026-03-20T11:26:43.457116+00:00,2026-03-20T11:26:43.457128+00:00,2026-03-20T11:26:43.586755+00:00,2026-03-20T11:26:43.586768+00:00,2026-03-20T11:26:43.588840+00:00,2026-03-20T11:26:43.456115+00:00,2026-03-20T11:26:43.588849+00:00,
docker-multi-resource-profile,,,3,2,bench-resource-multi-w3,ebaac136-d7a1-43f3-a8d6-ef2fe1bafab4,True,135.198,0.968,129.64,4.133,134.789,started,ok,3,2026-03-20T11:26:42.940541+00:00,2026-03-20T11:26:43.075759+00:00,2026-03-20T11:26:43.489514+00:00,2026-03-20T11:26:43.490484+00:00,2026-03-20T11:26:43.490492+00:00,2026-03-20T11:26:43.620136+00:00,2026-03-20T11:26:43.620151+00:00,2026-03-20T11:26:43.624288+00:00,2026-03-20T11:26:43.489513+00:00,2026-03-20T11:26:43.624300+00:00,
