scenario,utilization_pct,hbm_usage_pct,aicore_usage_pct
single-w,57.34375,92.0,20.052083333333332
multi-5x4w-stag500,49.015625,92.0,26.3515625
multi-inst-5x4i,43.6678740530303,92.0,21.391595643939397
multi-inst-5x2ix2w-500,53.99652777777778,92.0,27.586805555555557
