scenario,run_dir,run_started_at,run_finished_at,run_wall_clock_sec,first_request_started_at,last_request_finished_at,request_window_sec
single-w,/root/Zehao/ClawHarness/out/batch_run_2/task-01/20260416T191122Z_vps-docker-qwen3-235b8x2-single-20-request,2026-04-16T19:11:32.744164+00:00,2026-04-16T19:13:35.127188+00:00,122.383024,2026-04-16T19:11:32.820609+00:00,2026-04-16T19:13:20.476059+00:00,107.65545
multi-5x4w-stag500,/root/Zehao/ClawHarness/out/batch_run_2/task-01/20260416T192209Z_vps-docker-qwen3-235b8x2-multi-5x4w-stag500-request,2026-04-16T19:22:19.067103+00:00,2026-04-16T19:23:37.597116+00:00,78.530013,2026-04-16T19:22:35.411254+00:00,2026-04-16T19:23:30.284609+00:00,54.873355
multi-inst-5x4i,/root/Zehao/ClawHarness/out/batch_run_2/task-01/20260416T192959Z_vps-docker-qwen3-235b8x2-single-inst-5x4i-request,2026-04-16T19:30:34.477731+00:00,2026-04-16T19:32:38.411778+00:00,123.934047,2026-04-16T19:30:34.562898+00:00,2026-04-16T19:31:39.354804+00:00,64.791906
multi-inst-5x2ix2w-500,/root/Zehao/ClawHarness/out/batch_run_2/task-01/20260416T193804Z_vps-docker-qwen3-235b8x2-multi-inst-5x2ix2w-stag500-request,2026-04-16T19:38:20.617239+00:00,2026-04-16T19:39:48.351054+00:00,87.733815,2026-04-16T19:38:20.683769+00:00,2026-04-16T19:39:34.874600+00:00,74.190831
