scenario,busiest_device,pct_util,r_await,w_await,aqu_sz,system_wkb_s,benchmark_kb_wr_per_s
single-w,sda,0.6401785714285715,0.0,0.39875000000000005,0.07482142857142858,6401.5,6402.682857142857
multi-5x4w-stag500,sda,0.927027027027027,0.0,0.602027027027027,0.15054054054054056,11338.27027027027,11251.621621621622
multi-inst-5x4i,sda,1.564212328480063,0.1504801667630615,0.8243381090686582,0.34997141736029036,24263.30747562887,26942.26762689332
multi-inst-5x2ix2w-500,sda,1.4634179575444637,0.0299411933448078,0.7798601549053357,0.2031189041881813,18314.67240390132,18468.254159495125
