scenario,pct_cpu_total,pct_cpu_usr,pct_cpu_system,pct_cpu_wait
single-w,17.920224215246638,14.270156950672645,3.650067264573991,0.020179372197309416
multi-5x4w-stag500,33.32869198312236,26.32042194092827,7.008270042194093,0.0379746835443038
multi-inst-5x4i,70.13155524198899,57.62628566008617,12.50526958190281,0.11510835781313064
multi-inst-5x2ix2w-500,34.98226913889205,27.898375725173473,7.083893413718576,0.0437606643157775
