scenario,connect,send,wait,history,total
vps-docker-single-task-00-500-light,67.175,0.75251,250.596778,10.402111999999999,261.776182
vps-docker-multi-task-00-500-light,12979.3447,3.414672,1524.116104,6.008153999999999,1533.5638940000001
