scenario,pct_cpu_total,pct_cpu_usr,pct_cpu_system,pct_cpu_wait
single-w,14.967334575955267,11.853653308480894,3.113681267474371,0.013979496738117428
multi-25x4w-stag500,28.92944680851064,22.784893617021275,6.144553191489361,0.031914893617021274
multi-inst-25x1dx4ix1w-stag500,47.83576576576577,,,
multi-inst-25x2dx2ix1w-500,76.84213461538462,,,
