scenario,run_dir,instance_num,requests_total,requests_ok,requests_failed,connect_mean_ms,send_mean_ms,send_p95_ms,send_p99_ms,wait_mean_ms,wait_p50_ms,wait_p95_ms,wait_p99_ms,history_mean_ms,history_p95_ms,history_p99_ms,total_mean_ms,total_p50_ms,total_p95_ms,total_p99_ms,benchmark_cpu_percent_mean,benchmark_cpu_usr_percent_mean,benchmark_cpu_system_percent_mean,benchmark_cpu_wait_percent_mean,benchmark_rss_kib_mean,benchmark_kb_wr_per_s_mean,benchmark_iodelay_mean,benchmark_cswch_per_s_mean,benchmark_nvcswch_per_s_mean,system_busiest_device,system_disk_pct_util_mean,system_disk_r_await_mean,system_disk_w_await_mean,system_disk_aqu_sz_mean,system_disk_wkb_s_mean,system_interrupts_per_s_mean,system_context_switches_per_s_mean,system_run_queue_mean,system_blocked_processes_mean,npu_utilization_mean,npu_hbm_usage_mean,npu_aicore_usage_mean,token_rows_with_usage,output_tokens_mean,output_tps_request_mean,output_tps_session_delta_mean
single-w,/root/Zehao/ClawHarness/out/batch_run_5/task-01/20260420T122607Z_vps-docker-qwen3-235b-single-100-worker,1,100,100,0,67.328,3.7432,4.989,11.338,10659.810309999999,10577.986,11599.22,23612.275,52.52391000000001,10.934,17.26,10716.11214,10587.211,11609.176,28131.085,14.967334575955267,11.853653308480894,3.113681267474371,0.013979496738117428,611623.2544268406,2284.3690587138863,0.0,30.418909599254427,7.982283317800559,sda,0.27474370922646785,0.002329916123019571,0.24406337371854614,0.021817334575955267,2324.19008387698,922447.7912395154,1423632.5358807084,37.466915191053126,0.0027958993476234857,79.86036036036036,94.0,28.42511261261261,100,200.66,19.60532104,13.73625575
multi-25x4w-stag500,/root/Zehao/ClawHarness/out/batch_run_5/task-01/20260420T131723Z_vps-docker-qwen3-235b-multi-25x4w-stag500-worker,1,100,100,0,898.62825,8.49536,23.974,56.965,15743.31589,14114.849,19210.958,40541.727,41.805910000000004,16.97,33.874,15793.655120000001,14126.145,19222.43,40556.523,28.92944680851064,22.784893617021275,6.144553191489361,0.031914893617021274,752520.5021276596,4323.41259574468,0.0,29.16125531914894,17.327468085106382,sda,0.46787234042553194,0.002872340425531915,0.47200000000000003,0.052978723404255315,4451.497872340426,821966.9595744681,1316656.8063829788,32.304255319148936,0.002127659574468085,87.40875,95.0,44.37375,100,144.12,10.21044445,5.86204169
multi-inst-25x1dx4ix1w-stag500,/root/Zehao/ClawHarness/out/batch_run_5/task-01/20260420T153103Z_vps-docker-qwen3-235b-multi-inst-25x1dx4ix1w-stag500-worker,1,100,100,0,5649.08625,4.58149,13.643,40.919,14463.243859999999,12446.958,34261.942,47041.983,182.09208999999998,22.523,4289.627,14649.95698,12456.189,34271.329,47058.792,47.83576576576577,,,,2009671.477045045,2357.0170036793593,,,,sda,0.4869642857142857,0.0,0.42776785714285714,0.08751785714285713,5700.328571428571,842955.4875,1337455.4410714286,33.128571428571426,0.008928571428571428,87.4364406779661,96.92902542372882,40.95127118644068,0,0.0,0.0,0.0
multi-inst-25x2dx2ix1w-500,/root/Zehao/ClawHarness/out/batch_run_5/task-01/20260420T144926Z_vps-docker-qwen3-235b-multi-inst-25x2dx2ix1w-stag500-worker,2,100,100,0,2311.869,4.32861,10.526,31.706,12508.64862,12285.103,15217.58,22792.475,183.37682,17.965,4413.615,12696.39456,12318.753,15518.988,27211.727,76.84213461538462,,,,2230756.2837333335,3527.2931457312256,,,,sda,0.8285320334261839,0.009928372463191405,0.5918366096299243,0.14338308794269797,9302.209116593713,803880.9822522881,1306945.3873975328,30.87957421408675,0.0,83.68587748933143,96.0,44.02827169274538,0,0.0,0.0,0.0
