scenario,utilization_pct,hbm_usage_pct,aicore_usage_pct
multi-5x4w-stag150,52.464285714285715,93.5,27.6875
multi-5x4w-stag300,67.0625,93.5,35.035714285714285
multi-5x4w-stag500,56.732142857142854,93.5,29.910714285714285
