scenario,run_dir,instance_num,requests_total,requests_ok,requests_failed,connect_mean_ms,send_mean_ms,send_p95_ms,send_p99_ms,wait_mean_ms,wait_p50_ms,wait_p95_ms,wait_p99_ms,history_mean_ms,history_p95_ms,history_p99_ms,total_mean_ms,total_p50_ms,total_p95_ms,total_p99_ms,benchmark_cpu_percent_mean,benchmark_cpu_usr_percent_mean,benchmark_cpu_system_percent_mean,benchmark_cpu_wait_percent_mean,benchmark_rss_kib_mean,benchmark_kb_wr_per_s_mean,benchmark_iodelay_mean,benchmark_cswch_per_s_mean,benchmark_nvcswch_per_s_mean,system_busiest_device,system_disk_pct_util_mean,system_disk_r_await_mean,system_disk_w_await_mean,system_disk_aqu_sz_mean,system_disk_wkb_s_mean,system_interrupts_per_s_mean,system_context_switches_per_s_mean,system_run_queue_mean,system_blocked_processes_mean,npu_utilization_mean,npu_hbm_usage_mean,npu_aicore_usage_mean,token_rows_with_usage,output_tokens_mean,output_tps_request_mean,output_tps_session_delta_mean
multi-5x4w-stag150,/root/Zehao/ClawHarness/out/batch_run_4/task-01/20260417T134948Z_vps-docker-qwen3-235b8x2-multi-5x4w-stag150-worker,1,20,20,0,6651.93425,21.5569,169.899,172.571,9387.92425,9235.794,15556.042,15653.996,482.96840000000003,22.066,9473.329,9892.48415,9749.402,15646.001,15835.807,65.72682539682539,54.38063492063492,11.346190476190475,0.06349206349206349,918309.2063492064,8753.423174603175,0.0,29.074285714285715,38.84619047619047,sda,0.6857142857142857,0.0,0.6946031746031746,0.1338095238095238,9202.15873015873,761304.3125,1296139.8125,21.640625,0.0,52.464285714285715,93.5,27.6875,20,66.35,10.13998275,6.7642342
multi-5x4w-stag300,/root/Zehao/ClawHarness/out/batch_run_4/task-01/20260417T135200Z_vps-docker-qwen3-235b8x2-multi-5x4w-stag300-worker,1,20,20,0,3566.2615,31.8043,117.859,465.855,10307.3781,9657.164,14733.891,18561.513,190.9691,17.375,3679.393,10530.20295,9674.466,14747.619,18570.033,51.87651515151515,43.22787878787879,8.648636363636363,0.06060606060606061,912011.6363636364,6884.957727272727,0.0,31.145303030303033,32.461666666666666,sda,0.5984848484848485,0.0,0.6598484848484848,0.10212121212121213,6881.818181818182,791675.2835820896,1307475.8507462686,24.47761194029851,0.029850746268656716,67.0625,93.5,35.035714285714285,20,84.6,8.3483222,4.8691136
multi-5x4w-stag500,/root/Zehao/ClawHarness/out/batch_run_4/task-01/20260417T135418Z_vps-docker-qwen3-235b8x2-multi-5x4w-stag500-worker,1,20,20,0,934.92075,10.16185,19.564,123.881,9814.5245,8568.67,15544.922,17748.113,201.89255,15.214,3866.449,10026.6164,8580.281,15561.519,17774.751,54.12307692307692,44.4,9.723076923076922,0.4461538461538462,845903.8153846153,10418.584615384616,0.0,30.323076923076922,164.12307692307692,sda,0.6538461538461539,0.0,0.6706153846153846,0.11738461538461538,8936.184615384615,775645.2575757576,1302836.8484848484,26.03030303030303,0.0,56.732142857142854,93.5,29.910714285714285,20,68.0,7.6448312000000005,5.45403615
