scenario,pct_cpu_total,pct_cpu_usr,pct_cpu_system,pct_cpu_wait
multi-5x4w-stag150,38.109243697478995,30.369747899159663,7.739495798319328,0.058823529411764705
multi-5x4w-stag300,54.75342465753425,44.986301369863014,9.767123287671232,0.1232876712328767
multi-5x4w-stag500,27.26241134751773,22.134751773049647,5.127659574468085,0.16312056737588654
