scenario,utilization_pct,hbm_usage_pct,aicore_usage_pct
multi-5x4w-stag150,71.8173076923077,92.0,37.03846153846154
multi-5x4w-stag300,59.1015625,92.0,31.1015625
multi-5x4w-stag500,78.65,92.0,36.3375
