scenario,interrupts_per_s,system_context_switches_per_s,run_queue,blocked_processes,benchmark_cswch_per_s,benchmark_nvcswch_per_s,benchmark_iodelay
multi-5x4w-stag150,799591.9416666667,1312613.6416666666,27.208333333333332,0.0,25.294117647058822,31.781512605042018,0.0
multi-5x4w-stag300,775075.9864864865,1300403.8648648649,23.216216216216218,0.0,25.698630136986303,51.16438356164384,0.0
multi-5x4w-stag500,864150.3191489362,1365902.1063829786,33.304964539007095,0.0,26.29787234042553,57.709219858156025,0.0
