scenario,pct_cpu_total,pct_cpu_usr,pct_cpu_system,pct_cpu_wait
multi-5x4w-stag150,27.808673469387756,22.21095238095238,5.5977210884353745,0.027210884353741496
multi-5x4w-stag300,33.32869198312236,26.32042194092827,7.008270042194093,0.0379746835443038
multi-5x4w-stag500,29.97902097902098,23.416083916083917,6.562937062937063,0.027972027972027972
