scenario,busiest_device,pct_util,r_await,w_await,aqu_sz,system_wkb_s,benchmark_kb_wr_per_s
multi-5x4w-stag150,sda,0.4581632653061224,0.0,0.35346938775510206,0.04996598639455782,4807.115646258503,4188.280476190476
multi-5x4w-stag300,sda,0.5351476793248945,0.004219409282700422,0.3584810126582279,0.056329113924050635,5776.308481012658,5943.052194092827
multi-5x4w-stag500,sda,0.4451048951048951,0.0034965034965034965,0.3327622377622378,0.05951048951048951,4970.797202797203,4953.748251748252
