scenario,busiest_device,pct_util,r_await,w_await,aqu_sz,system_wkb_s,benchmark_kb_wr_per_s
single-w,sda,0.6378378378378378,0.0,0.4634234234234234,0.1118018018018018,8238.27027027027,7908.0
single-r,sda,0.6401785714285715,0.0,0.39875000000000005,0.07482142857142858,6401.5,6402.682857142857
single-inst-w,sda,0.5473435486226185,0.0280382069437302,0.3641314579643068,0.10766096976998141,8266.634612668959,8901.214166174632
single-inst-r,sda,1.564212328480063,0.1504801667630615,0.8243381090686582,0.34997141736029036,24263.30747562887,26942.26762689332
