scenario,run_dir,instance_num,requests_total,requests_ok,requests_failed,connect_mean_ms,send_mean_ms,send_p95_ms,send_p99_ms,wait_mean_ms,wait_p50_ms,wait_p95_ms,wait_p99_ms,history_mean_ms,history_p95_ms,history_p99_ms,total_mean_ms,total_p50_ms,total_p95_ms,total_p99_ms,benchmark_cpu_percent_mean,benchmark_cpu_usr_percent_mean,benchmark_cpu_system_percent_mean,benchmark_cpu_wait_percent_mean,benchmark_rss_kib_mean,benchmark_kb_wr_per_s_mean,benchmark_iodelay_mean,benchmark_cswch_per_s_mean,benchmark_nvcswch_per_s_mean,system_busiest_device,system_disk_pct_util_mean,system_disk_r_await_mean,system_disk_w_await_mean,system_disk_aqu_sz_mean,system_disk_wkb_s_mean,system_interrupts_per_s_mean,system_context_switches_per_s_mean,system_run_queue_mean,system_blocked_processes_mean,npu_utilization_mean,npu_hbm_usage_mean,npu_aicore_usage_mean,token_rows_with_usage,output_tokens_mean,output_tps_request_mean,output_tps_session_delta_mean
single-w,/root/Zehao/ClawHarness/out/batch_run_2/task-01/20260416T190912Z_vps-docker-qwen3-235b8x2-single-20-worker,1,20,20,0,30612.099,3.3966000000000003,4.355,22.625,3602.0622000000003,2865.895,3733.289,16750.14,224.29674999999997,13.705,4347.731,3829.7934,2874.673,3741.048,21102.278,52.06306306306306,43.288288288288285,8.774774774774775,0.05405405405405406,736974.3063063063,7908.0,0.0,29.81981981981982,32.27927927927928,sda,0.6378378378378378,0.0,0.4634234234234234,0.1118018018018018,8238.27027027027,787465.7410714285,1351303.4285714286,19.455357142857142,0.0,33.557291666666664,92.0,12.161458333333334,20,39.5,13.335598300000001,6.843361300000001
single-r,/root/Zehao/ClawHarness/out/batch_run_2/task-01/20260416T191122Z_vps-docker-qwen3-235b8x2-single-20-request,1,20,20,0,76.176,5.68795,11.023,22.391,5172.10235,4651.527,5313.565,14581.131,204.8962,8.588,3966.402,5382.726049999999,4659.412,5324.246,18552.41,34.96107142857143,27.631428571428568,7.329642857142857,0.08928571428571429,1015687.8928571428,6402.682857142857,0.0,31.51535714285714,34.07035714285714,sda,0.6401785714285715,0.0,0.39875000000000005,0.07482142857142858,6401.5,849986.5221238938,1382521.1150442478,30.991150442477878,0.0,57.34375,92.0,20.052083333333332,20,16.15,3.3422813499999995,3.3422813499999995
single-inst-w,/root/Zehao/ClawHarness/out/batch_run_2/task-01/20260416T192337Z_vps-docker-qwen3-235b8x2-single-inst-5x4i-worker,4,20,20,0,7123.8324999999995,8.77655,33.698,39.3,22793.3,13259.776,17850.009,216012.715,817.06855,3986.259,4486.557,23619.18395,14316.568,20082.315,216020.342,54.52702274155763,44.483100013332574,10.043922728225054,0.09436667111085716,2533051.226364208,8901.214166174632,0.0,38.6604344831089,47.42813696360208,sda,0.5473435486226185,0.0280382069437302,0.3641314579643068,0.10766096976998141,8266.634612668959,881236.8992161611,1406911.0225411928,35.18751844137811,0.00369689084924186,69.89696134135473,92.0,27.425426136363637,20,98.4,7.9916459500000006,6.14242045
single-inst-r,/root/Zehao/ClawHarness/out/batch_run_2/task-01/20260416T192959Z_vps-docker-qwen3-235b8x2-single-inst-5x4i-request,4,20,20,0,2535.7485,8.023349999999999,27.454,35.562,10255.9455,8472.471,15847.561,33515.782,774.9242,3867.856,3944.455,11038.93545,8480.94,19634.753,37387.22,160.99150697814773,134.3268730102849,26.664633967862798,0.2502170979287684,3227186.4513222855,26942.26762689332,0.0,74.77646785860973,124.09714954610607,sda,1.564212328480063,0.1504801667630615,0.8243381090686582,0.34997141736029036,24263.30747562887,775969.5727663923,1344737.595197322,21.852338165065042,0.016861132270791827,43.6678740530303,92.0,21.391595643939397,20,16.85,1.93173345,1.93173345
