scenario,interrupts_per_s,system_context_switches_per_s,run_queue,blocked_processes,benchmark_cswch_per_s,benchmark_nvcswch_per_s,benchmark_iodelay
single-w,787465.7410714285,1351303.4285714286,19.455357142857142,0.0,29.81981981981982,32.27927927927928,0.0
single-r,849986.5221238938,1382521.1150442478,30.991150442477878,0.0,31.51535714285714,34.07035714285714,0.0
single-inst-w,881236.8992161611,1406911.0225411928,35.18751844137811,0.00369689084924186,38.6604344831089,47.42813696360208,0.0
single-inst-r,775969.5727663923,1344737.595197322,21.852338165065042,0.016861132270791827,74.77646785860973,124.09714954610607,0.0
