scenario,pct_cpu_total,pct_cpu_usr,pct_cpu_system,pct_cpu_wait
single-w,52.06306306306306,43.288288288288285,8.774774774774775,0.05405405405405406
single-r,34.96107142857143,27.631428571428568,7.329642857142857,0.08928571428571429
single-inst-w,54.52702274155763,44.483100013332574,10.043922728225054,0.09436667111085716
single-inst-r,160.99150697814773,134.3268730102849,26.664633967862798,0.2502170979287684
