scenario,run_dir,run_started_at,run_finished_at,run_wall_clock_sec,first_request_started_at,last_request_finished_at,request_window_sec
serial-100,/root/Zehao/ClawHarness/out/batch_run_burst_smoke/context-list-smoke/20260523T235202Z_vps-docker-burst-smoke-burst-serial-100-smoke,2026-05-23T23:52:03.142314+00:00,2026-05-23T23:52:41.730269+00:00,38.587955,2026-05-23T23:52:03.203013+00:00,2026-05-23T23:52:40.707526+00:00,37.504513
1c1i-10w,/root/Zehao/ClawHarness/out/batch_run_burst_smoke/context-list-smoke/20260523T235241Z_vps-docker-burst-smoke-burst-single-container-single-instance-10w-smoke,2026-05-23T23:52:42.956423+00:00,2026-05-23T23:53:43.718576+00:00,60.762153,2026-05-23T23:52:43.291854+00:00,2026-05-23T23:53:42.261500+00:00,58.969646
2c2oc-2x5w,/root/Zehao/ClawHarness/out/batch_run_burst_smoke/context-list-smoke/20260524T000139Z_vps-docker-burst-smoke-burst-multi-container-multi-openclaw-2x2x5w-smoke,2026-05-24T00:01:53.959697+00:00,2026-05-24T00:02:25.008816+00:00,31.049119,2026-05-24T00:01:54.081612+00:00,2026-05-24T00:02:15.824010+00:00,21.742398
