scenario,benchmark_pct_cpu_total,benchmark_pct_cpu_usr,benchmark_pct_cpu_system,benchmark_pct_cpu_wait,system_cpu_user_pct,system_cpu_system_pct,system_cpu_iowait_pct,system_cpu_idle_pct
单实例串行,14.967334575955267,11.853653308480894,3.113681267474371,0.013979496738117428,8.45479962721342,12.266542404473439,0.0,79.1901211556384
单实例并行,28.92944680851064,22.784893617021275,6.144553191489361,0.031914893617021274,8.817021276595744,8.663829787234043,0.0,82.56170212765957
多实例并行,47.83576576576577,,,,8.875,9.653571428571428,0.0,81.47321428571429
