scenario,utilization_pct,hbm_usage_pct,aicore_usage_pct
single-w,27.552083333333332,93.5,10.791666666666666
multi-5x4w-stag500,28.609375,93.5,15.28125
multi-inst-5x4i,16.283854166666668,93.5703125,8.098958333333334
multi-inst-5x2ix2w-500,43.46205357142857,94.0,22.176339285714285
