scenario,busiest_device,pct_util,r_await,w_await,aqu_sz,system_wkb_s,benchmark_kb_wr_per_s
single-w,sda,0.9363636363636364,0.0,0.9034545454545454,0.25327272727272726,12054.4,13222.472727272727
multi-5x4w-stag500,sda,1.2432432432432432,0.0,1.107027027027027,0.2421621621621622,14063.567567567568,15262.81081081081
multi-inst-5x4i,sda,1.7212151116427432,0.0,0.8655011676919572,0.41749050182273867,25943.94530644794,24042.203922077922
multi-inst-5x2ix2w-500,sda,0.9752377622377623,0.0,0.982,0.2817132867132867,13898.23213986014,13907.355706293707
