scenario,busiest_device,pct_util,r_await,w_await,aqu_sz,system_wkb_s,benchmark_kb_wr_per_s
single-w,sda,0.4238095238095238,0.0,0.29579365079365083,0.036825396825396824,4114.158730158731,3656.781706349206
multi-5x4w-stag500,sda,0.68359375,0.015625,0.48328125,0.098125,8773.46875,8865.40625
multi-inst-5x4i,sda,1.2971760131237895,0.03592374779252592,0.7617185653020679,0.265258352352028,19572.717993406062,19387.20153882306
multi-inst-5x2ix2w-500,sda,0.7446172688303736,0.0,1.033302204531537,0.28398907940396,11256.445158705857,9327.748260869565
