scenario,pct_cpu_total,pct_cpu_usr,pct_cpu_system,pct_cpu_wait
single-w,25.653769841269842,20.90888888888889,4.744880952380952,0.023809523809523808
multi-5x4w-stag500,50.3515625,40.6953125,9.65625,0.0546875
multi-inst-5x4i,137.68787911587103,113.54449723887717,24.143381876993846,0.19680432522501992
multi-inst-5x2ix2w-500,73.50989079403959,59.991316595223516,13.518574198816086,0.09297815880791999
