scenario,busiest_device,pct_util,r_await,w_await,aqu_sz,system_wkb_s,benchmark_kb_wr_per_s
single-w,sda,0.597872340425532,0.0,0.32269503546099293,0.05148936170212766,6219.290780141844,6262.609929078014
multi-5x4w-stag500,sda,0.5134751773049646,0.0,0.37028368794326244,0.054397163120567374,5447.9716312056735,5420.5390070921985
multi-inst-5x4i,sda,1.1330507265409788,0.015856697211163236,0.6464146946733473,0.3621835211750856,20175.37606744635,20503.21945594182
multi-inst-5x2ix2w-500,sda,1.1848039215686275,0.0,0.5643627450980393,0.15509803921568627,14254.0,14321.529411764706
