scenario,pct_cpu_total,pct_cpu_usr,pct_cpu_system,pct_cpu_wait
single-w,36.08510638297872,29.21276595744681,6.872340425531915,0.14184397163120568
multi-5x4w-stag500,27.26241134751773,22.134751773049647,5.127659574468085,0.16312056737588654
multi-inst-5x4i,104.18554877689897,84.64656507626265,19.538983700636326,0.27053738200733934
multi-inst-5x2ix2w-500,73.76470588235294,59.86274509803921,13.901960784313726,0.08823529411764705
