scenario,run_dir,instance_num,requests_total,requests_ok,requests_failed,connect_mean_ms,send_mean_ms,send_p95_ms,send_p99_ms,wait_mean_ms,wait_p50_ms,wait_p95_ms,wait_p99_ms,history_mean_ms,history_p95_ms,history_p99_ms,total_mean_ms,total_p50_ms,total_p95_ms,total_p99_ms,benchmark_cpu_percent_mean,benchmark_cpu_usr_percent_mean,benchmark_cpu_system_percent_mean,benchmark_cpu_wait_percent_mean,benchmark_rss_kib_mean,benchmark_kb_wr_per_s_mean,benchmark_iodelay_mean,benchmark_cswch_per_s_mean,benchmark_nvcswch_per_s_mean,system_busiest_device,system_disk_pct_util_mean,system_disk_r_await_mean,system_disk_w_await_mean,system_disk_aqu_sz_mean,system_disk_wkb_s_mean,system_interrupts_per_s_mean,system_context_switches_per_s_mean,system_run_queue_mean,system_blocked_processes_mean,npu_utilization_mean,npu_hbm_usage_mean,npu_aicore_usage_mean,token_rows_with_usage,output_tokens_mean,output_tps_request_mean,output_tps_session_delta_mean
single-w,/root/Zehao/ClawHarness/out/batch_run_3/task-01/20260417T094403Z_vps-docker-qwen3-235b8x2-single-20-worker,1,20,20,0,7213.745,4.9493,12.813,17.486,6251.7775,4932.883,15093.321,27660.346,207.13595,22.146,3979.985,6463.907,4960.111,19077.865,27671.77,36.08510638297872,29.21276595744681,6.872340425531915,0.14184397163120568,698423.8297872341,6262.609929078014,0.0,32.9290780141844,68.40425531914893,sda,0.597872340425532,0.0,0.32269503546099293,0.05148936170212766,6219.290780141844,881022.0,1410798.3450704226,28.260563380281692,0.007042253521126761,59.083333333333336,92.0,21.358333333333334,20,80.8,15.7470213,9.4084444
multi-5x4w-stag500,/root/Zehao/ClawHarness/out/batch_run_3/task-01/20260417T095528Z_vps-docker-qwen3-235b8x2-multi-5x4w-stag500-worker,1,20,20,0,916.1715,17.35275,57.318,225.306,17864.29025,15873.769,20784.866,81611.582,175.8397,31.986,3332.91,18057.519800000002,17138.977,20794.795,81624.964,27.26241134751773,22.134751773049647,5.127659574468085,0.16312056737588654,923725.219858156,5420.5390070921985,0.0,26.29787234042553,57.709219858156025,sda,0.5134751773049646,0.0,0.37028368794326244,0.054397163120567374,5447.9716312056735,864150.3191489362,1365902.1063829786,33.304964539007095,0.0,78.65,92.0,36.3375,20,118.5,8.33801125,4.11588815
multi-inst-5x4i,/root/Zehao/ClawHarness/out/batch_run_3/task-01/20260417T095921Z_vps-docker-qwen3-235b8x2-single-inst-5x4i-worker,4,20,20,0,155.62975,9.28965,31.824,33.747,16072.20055,14677.987,29097.284,44372.283,871.6742,4190.817,4823.283,16953.2044,14750.209,29105.079,44384.492,104.18554877689897,84.64656507626265,19.538983700636326,0.27053738200733934,2348106.9698692523,20503.21945594182,0.0,77.91857154893528,120.57772928876085,sda,1.1330507265409788,0.015856697211163236,0.6464146946733473,0.3621835211750856,20175.37606744635,808216.3913030964,1355873.0851194384,25.125151629072683,0.007847953216374269,61.52369505494506,92.0,30.849158653846153,20,91.15,6.9415478,4.7167027500000005
multi-inst-5x2ix2w-500,/root/Zehao/ClawHarness/out/batch_run_3/task-01/20260417T100858Z_vps-docker-qwen3-235b8x2-multi-inst-5x2ix2w-stag500-worker,2,20,20,0,698.8462499999999,46.31595,208.83,624.851,14468.703399999999,13238.532,25805.592,27129.037,705.4633,3479.221,10387.212,15220.5209,13250.743,27143.663,29289.514,73.76470588235294,59.86274509803921,13.901960784313726,0.08823529411764705,1434337.254901961,14321.529411764706,0.0,46.990196078431374,46.294117647058826,sda,1.1848039215686275,0.0,0.5643627450980393,0.15509803921568627,14254.0,806590.9854368933,1332261.995145631,26.533980582524272,0.009708737864077669,67.75568181818181,92.0,34.86079545454545,20,114.15,52.80563975,50.6157089
