scenario,run_dir,run_started_at,run_finished_at,run_wall_clock_sec,first_request_started_at,last_request_finished_at,request_window_sec
multi-25x4w-stag150,/root/Zehao/ClawHarness/out/batch_run_5/task-01/20260420T125313Z_vps-docker-qwen3-235b-multi-25x4w-stag150-worker,2026-04-20T12:53:21.841252+00:00,2026-04-20T13:01:11.676508+00:00,469.835256,2026-04-20T12:53:21.907285+00:00,2026-04-20T13:01:02.958821+00:00,461.051536
multi-25x4w-stag300,/root/Zehao/ClawHarness/out/batch_run_5/task-01/20260420T130548Z_vps-docker-qwen3-235b-multi-25x4w-stag300-worker,2026-04-20T13:05:56.628430+00:00,2026-04-20T13:12:45.044197+00:00,408.415767,2026-04-20T13:06:04.387360+00:00,2026-04-20T13:12:35.517295+00:00,391.129935
multi-25x4w-stag500,/root/Zehao/ClawHarness/out/batch_run_5/task-01/20260420T131723Z_vps-docker-qwen3-235b-multi-25x4w-stag500-worker,2026-04-20T13:17:32.152036+00:00,2026-04-20T13:25:32.847096+00:00,480.69506,2026-04-20T13:17:32.222626+00:00,2026-04-20T13:25:19.059390+00:00,466.836764
