scenario,utilization_pct,hbm_usage_pct,aicore_usage_pct
multi-25x4w-stag150,82.97448979591837,94.5,37.557397959183675
multi-25x4w-stag300,82.56831395348837,95.0,42.22093023255814
multi-25x4w-stag500,87.40875,95.0,44.37375
