scenario,pct_cpu_total,pct_cpu_usr,pct_cpu_system,pct_cpu_wait
single-w,14.967334575955267,11.853653308480894,3.113681267474371,0.013979496738117428
single-r,29.73911877394636,23.827318007662836,5.911800766283525,0.04597701149425287
single-inst-w,57.117138210230095,45.25230365299074,11.864834557239359,0.09644329760223799
single-inst-r,85.2332395839471,68.63944144944557,16.593798134501526,0.11775379498318747
