scenario,run_dir,run_started_at,run_finished_at,run_wall_clock_sec,first_request_started_at,last_request_finished_at,request_window_sec
single-w,/root/Zehao/ClawHarness/out/batch_run_5/task-01/20260420T122607Z_vps-docker-qwen3-235b-single-100-worker,2026-04-20T12:26:14.982918+00:00,2026-04-20T12:44:18.873534+00:00,1083.890616,2026-04-20T12:26:15.050496+00:00,2026-04-20T12:44:06.666027+00:00,1071.615531
single-r,/root/Zehao/ClawHarness/out/batch_run_5/task-01/20260420T124419Z_vps-docker-qwen3-235b-single-100-request,2026-04-20T12:44:27.799062+00:00,2026-04-20T12:53:13.276954+00:00,525.477892,2026-04-20T12:44:27.865302+00:00,2026-04-20T12:53:09.539178+00:00,521.673876
single-inst-w,/root/Zehao/ClawHarness/out/batch_run_5/task-01/20260420T133011Z_vps-docker-qwen3-235b-single-inst-25x4i-worker,2026-04-20T13:30:42.370662+00:00,2026-04-20T13:38:19.584830+00:00,457.214168,2026-04-20T13:30:42.463602+00:00,2026-04-20T13:37:29.342570+00:00,406.878968
single-inst-r,/root/Zehao/ClawHarness/out/batch_run_5/task-01/20260420T133820Z_vps-docker-qwen3-235b-single-inst-25x4i-request,2026-04-20T13:38:50.850510+00:00,2026-04-20T13:43:46.887582+00:00,296.037072,2026-04-20T13:38:50.982407+00:00,2026-04-20T13:42:49.316268+00:00,238.333861
