scenario,utilization_pct,hbm_usage_pct,aicore_usage_pct
single-w,79.86036036036036,94.0,28.42511261261261
single-r,61.872727272727275,94.2875,21.5125
single-inst-w,78.93820520480008,95.0,37.92007480856203
single-inst-r,69.70536997126436,95.0,36.81665768678161
