scenario,busiest_device,pct_util,r_await,w_await,aqu_sz,system_wkb_s,benchmark_kb_wr_per_s
single-inst-25x4i-stag0,sda,0.6474417919575204,0.00449103905229733,0.4967389896104714,0.14264407308798865,8810.67304195545,8840.184628999861
single-inst-25x4i-0-lim,sda,0.7948541241132624,0.02131872643816897,0.43533877375995994,0.1110485647016837,9180.763268017734,9780.513247202649
single-inst-25x4i-stag300-lim,sda,0.5393803605787477,0.022519793031385175,0.36651363685028543,0.0780193534816126,6402.4882209048565,6495.435734496836
