scenario,interrupts_per_s,system_context_switches_per_s,run_queue,blocked_processes,benchmark_cswch_per_s,benchmark_nvcswch_per_s,benchmark_iodelay
single-inst-25x4i-stag0,837190.9402065659,1361502.4283832663,31.624934541970507,0.00277056858182686,67.96064714548986,48.46349936028744,0.0
single-inst-25x4i-0-lim,824756.293370245,1347034.0889599328,30.154341085117142,0.005633252708114261,72.23418856750651,55.84150975775355,0.0
single-inst-25x4i-stag300-lim,841936.2832965758,1358672.4368343926,31.876914698418677,0.005352505256881022,62.512826818821225,45.675036473213304,0.0
