run_dir,instance_num,requests_total,requests_ok,requests_failed,run_started_at,run_finished_at,run_wall_clock_sec,first_request_started_at,last_request_finished_at,request_window_sec,total_mean,total_p50,total_p95,total_p99,connect,send,wait,history,total,send_p95,send_p99,wait_p50,wait_p95,wait_p99,history_p95,history_p99,pct_cpu_total,pct_cpu_usr,pct_cpu_system,pct_cpu_wait,rss_kib_total,busiest_device,pct_util,r_await,w_await,aqu_sz,system_wkb_s,benchmark_kb_wr_per_s,interrupts_per_s,system_context_switches_per_s,run_queue,blocked_processes,benchmark_cswch_per_s,benchmark_nvcswch_per_s,benchmark_iodelay,rows_with_usage,output_tokens_mean,output_tps_request_mean,output_tps_session_delta_mean,utilization_pct,hbm_usage_pct,aicore_usage_pct,benchmark_cpu_peak,benchmark_cpu_peak_t_sec,benchmark_rss_peak_kib,benchmark_rss_peak_t_sec,system_disk_pct_util_peak,system_disk_pct_util_peak_t_sec,system_disk_w_await_peak,system_disk_w_await_peak_t_sec,system_interrupts_peak,system_interrupts_peak_t_sec,system_context_switches_peak,system_context_switches_peak_t_sec,system_run_queue_peak,system_run_queue_peak_t_sec,npu_utilization_peak,npu_utilization_peak_t_sec,npu_aicore_peak,npu_aicore_peak_t_sec,npu_hbm_peak,npu_hbm_peak_t_sec,topology,stagger_ms,session_mode,mode_label,batch_run,model,sources,scenario_labels,rss_gib,disk_write_mib_s,goodput_rps,success_rate,cpu_user_pct_mean,cpu_system_pct_mean,cpu_iowait_pct_mean,cpu_idle_pct_mean,mem_free_kib_mean,mem_buff_kib_mean,mem_cache_kib_mean,disk_pct_util_mean,disk_w_await_ms_mean,disk_aqu_sz_mean,interrupts_per_s_mean,context_switches_per_s_mean,run_queue_mean,blocked_processes_mean,cpu_percent,rss_kib,kb_wr_per_s,iodelay,cswch_per_s,nvcswch_per_s,aivector_usage_pct,aicpu_usage_pct,ctrlcpu_usage_pct,f_await,wkb_s,perf_cache_misses,perf_context_switches,perf_cpu_migrations,perf_page_faults,perf_unsupported_events,strace_events_per_s_peak,strace_duration_ms_per_s_peak,strace_top_syscall,strace_top_syscall_total_duration_sec,docker_cpu_peak,docker_cpu_peak_t_sec,docker_mem_peak,docker_mem_peak_t_sec,pidstat_cpu_peak,pidstat_cpu_peak_t_sec,pidstat_rss_peak,pidstat_rss_peak_t_sec,iostat_pct_util_peak,iostat_pct_util_peak_t_sec,iostat_w_await_peak,iostat_w_await_peak_t_sec,vmstat_interrupts_peak,vmstat_interrupts_peak_t_sec,vmstat_context_switches_peak,vmstat_context_switches_peak_t_sec,npu_hbm_usage_peak,npu_hbm_usage_peak_t_sec,perf_context_switches_peak,perf_context_switches_peak_t_sec,openat_count,openat_total_sec,openat_mean_ms,statx_count,statx_total_sec,statx_mean_ms,newfstatat_count,newfstatat_total_sec,newfstatat_mean_ms,pread64_count,pread64_total_sec,pread64_mean_ms,clone_count,clone_total_sec,clone_mean_ms,sched_yield_count,sched_yield_total_sec,sched_yield_mean_ms,futex_count,futex_total_sec,futex_mean_ms,read_count,read_total_sec,read_mean_ms,write_count,write_total_sec,write_mean_ms,futex_total_sec_per_request,futex_total_sec_per_wall_sec,statx_total_sec_per_request,statx_total_sec_per_wall_sec,openat_total_sec_per_request,openat_total_sec_per_wall_sec,estimated_makespan_sec,bootstrap_load_mean_ms,skills_mean_ms,context_bundle_mean_ms,execution_admission_wait_mean_ms,reply_dispatch_queue_wait_mean_ms,reply_dispatch_queue_hold_mean_ms,reply_dispatch_pending_mean,sessions_lock_total_ms,sessions_lock_count,sessions_dir_enum_total_ms,sessions_dir_enum_count,sessions_json_total_ms,sessions_json_count,sessions_tmp_total_ms,sessions_tmp_count,bootstrap_files_total_ms,bootstrap_files_count,sample_count,fs_worker_exec_count,fs_worker_exec_pct,fs_callback_count,fs_callback_pct,event_loop_poll_count,event_loop_poll_pct,microtask_count,microtask_pct,futex_sync_count,futex_sync_pct,worker_message_count,worker_message_pct,json_parse_count,json_parse_pct,libuv_worker_other_count,libuv_worker_other_pct,gateway_main_other_count,gateway_main_other_pct,v8_worker_count,v8_worker_pct,other_count,other_pct,fs_async_mean_ms,fs_callback_mean_ms,promise_callback_mean_ms,event_loop_immediate_mean_ms,event_loop_timers_mean_ms,fs_async_count,promise_callback_count
/root/Zehao/ClawHarness/out/batch_run_1/task-01/20260416T133412Z_vps-docker-qwen3-32b8x2-multi-5x4w-stag300-worker,1,20,20,0,2026-04-16T13:34:19.925292+00:00,2026-04-16T13:38:28.543158+00:00,248.618,2026-04-16T13:34:20.697749+00:00,2026-04-16T13:38:17.748987+00:00,237.051,45518.749,45706.73,72247.396,101460.015,521.615,9.115,45328.164,181.429,45518.749,32.403,93.356,45633.837,72229.241,101442.409,91.34,3175.01,33.329,26.32,7.008,0.038,845248.084,sda,0.535,0.004,0.358,0.056,5776.308,5943.052,883693.55,1398899.542,33.357,0.017,45.099,18.316,0.0,,,,,,,,178.0,119.0,1059368.0,104.0,8.8,95.0,4.03,48.0,1058823.0,84.0,1709580.0,84.0,128.0,52.0,,,,,,,multi-5x4w,300.0,per_worker,multi-5x4w-stag300-w,1,qwen3-32b8x2,task-01-run1/vps-docker-qwen3-32b8x2-multi-5x4w-stag150-worker-vs-vps-docker-qwen3-32b8x2-multi-5x4w-stag300-worker-vs-vps-docker-qwen3-32b8x2-multi-5x4w-stag500-worker-sys/summary.md; task-01-run1/vps-docker-qwen3-32b8x2-single-20-worker-vs-vps-docker-qwen3-32b8x2-multi-5x4w-stag300-worker-vs-vps-docker-qwen3-32b8x2-single-inst-5x4i-worker-vs-vps-docker-qwen3-32b8x2-multi-inst-5x2ix2w-stag500-worker-sys/summary.md,multi-5x4w-stag300; multi-5x4w-stag500,0.8060913887023926,5.64092578125,0.08437003007791573,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/root/Zehao/ClawHarness/out/batch_run_2/task-01/20260416T191705Z_vps-docker-qwen3-235b8x2-multi-5x4w-stag300-worker,1,20,20,0,2026-04-16T19:17:14.468539+00:00,2026-04-16T19:18:36.061995+00:00,81.593,2026-04-16T19:17:14.533229+00:00,2026-04-16T19:18:27.572256+00:00,73.039,10324.01,8262.372,19565.767,36169.209,16668.928,36.59,10101.808,185.572,10324.01,203.883,211.251,8251.93,19548.877,32647.252,26.531,3517.998,71.507,59.562,11.945,0.096,1002665.479,sda,0.908,0.027,0.536,0.173,11802.192,11841.973,758531.919,1288652.541,24.473,0.014,28.192,50.301,0.0,20.0,57.85,7.37,2.92,54.961,92.0,28.117,128.0,1.0,1042224.0,72.0,7.6,45.0,3.69,59.0,995508.0,27.0,1557847.0,22.0,74.0,48.0,93.938,64.129,50.438,36.644,92.0,0.0,multi-5x4w,300.0,per_worker,multi-5x4w-stag300-w,2,qwen3-235b8x2,task-01-run2/Multi-5x4w-Stag150-300-500-worker/summary.md,multi-5x4w-stag300,0.9562163152694703,11.525578125,0.2738263119703172,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/root/Zehao/ClawHarness/out/batch_run_3/task-01/20260417T095237Z_vps-docker-qwen3-235b8x2-multi-5x4w-stag300-worker,1,20,20,0,2026-04-17T09:52:46.168760+00:00,2026-04-17T09:54:00.107097+00:00,73.938,2026-04-17T09:52:53.710029+00:00,2026-04-17T09:53:56.462400+00:00,62.752,11429.201,11043.751,21058.254,21649.955,7276.471,22.633,10450.431,956.1,11429.201,181.194,184.134,11024.746,21047.44,21452.439,9467.531,9469.831,54.753,44.986,9.767,0.123,921722.411,sda,0.774,0.0,0.526,0.089,8204.219,7714.247,775075.986,1300403.865,23.216,0.0,25.699,51.164,0.0,20.0,74.45,40.374,37.044,59.102,92.0,31.102,139.0,21.0,969040.0,63.0,6.4,12.0,3.61,42.0,993394.0,71.0,1489069.0,51.0,71.0,22.0,90.562,45.573,50.0,45.573,92.0,0.0,multi-5x4w,300.0,per_worker,multi-5x4w-stag300-w,3,qwen3-235b8x2,task-01-run3/Multi-5x4w-Stag150-300-500-worker/summary.md,multi-5x4w-stag300,0.8790229902267456,8.0119326171875,0.3187149413564508,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/root/Zehao/ClawHarness/out/batch_run_4/task-01/20260417T135200Z_vps-docker-qwen3-235b8x2-multi-5x4w-stag300-worker,1,20,20,0,2026-04-17T13:52:08.019987+00:00,2026-04-17T13:53:18.460655+00:00,70.441,2026-04-17T13:52:08.086455+00:00,2026-04-17T13:53:11.689935+00:00,63.603,10530.203,9674.466,14747.619,18570.033,3566.262,31.804,10307.378,190.969,10530.203,117.859,465.855,9657.164,14733.891,18561.513,17.375,3679.393,51.877,43.228,8.649,0.061,912011.636,sda,0.598,0.0,0.66,0.102,6881.818,6884.958,791675.284,1307475.851,24.478,0.03,31.145,32.462,0.0,20.0,84.6,8.348,4.869,67.062,93.5,35.036,139.0,39.0,957288.0,38.0,5.6,9.0,5.6,17.0,1030646.0,63.0,1569692.0,34.0,67.0,48.0,93.938,47.925,51.312,47.925,93.5,0.0,multi-5x4w,300.0,per_worker,multi-5x4w-stag300-w,4,qwen3-235b8x2,task-01-run4/Multi-5x4w-Stag150-300-500-worker/summary.md,multi-5x4w-stag300,0.8697620735168458,6.720525390625,0.31445057623068096,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/root/Zehao/ClawHarness/out/batch_run_1/task-01/20260416T134055Z_vps-docker-qwen3-32b8x2-multi-5x4w-stag500-worker,1,20,20,0,2026-04-16T13:41:04.048554+00:00,2026-04-16T13:45:55.842057+00:00,291.794,2026-04-16T13:41:04.702548+00:00,2026-04-16T13:45:50.947789+00:00,286.245,44304.27,37044.969,80705.627,93148.206,16489.151,26.274,44086.487,191.469,44304.27,175.992,238.899,37016.605,80667.52,93109.145,56.176,3519.225,29.979,23.416,6.563,0.028,845271.762,sda,0.445,0.003,0.333,0.06,4970.797,4953.748,909736.568,1436127.972,34.596,0.007,48.409,14.584,0.0,,,,,,,,213.0,115.0,1095796.0,106.0,12.0,38.0,3.37,32.0,1132934.0,279.0,1855645.0,279.0,70.0,93.0,,,,,,,multi-5x4w,500.0,per_worker,multi-5x4w-stag500-w,1,qwen3-32b8x2,task-01-run1/vps-docker-qwen3-32b8x2-multi-5x4w-stag150-worker-vs-vps-docker-qwen3-32b8x2-multi-5x4w-stag300-worker-vs-vps-docker-qwen3-32b8x2-multi-5x4w-stag500-worker-sys/summary.md; task-01-run1/vps-docker-qwen3-32b8x2-single-20-worker-vs-vps-docker-qwen3-32b8x2-multi-5x4w-stag500-worker-vs-vps-docker-qwen3-32b8x2-single-inst-5x4i-worker-sys/summary.md,multi-5x4w-stag500,0.8061139698028564,4.8542939453125,0.0698702160736432,1.0,8.589,10.265,0.0,81.16,920567155.512,1598118.787,1074485987.01,0.445,0.333,0.06,909736.568,1436127.972,34.596,0.007,29.979,845271.762,4953.748,0.0,48.409,14.584,,,,0.0,4970.797,,,,,,,,,,152.34,0.0,0.05,2.524,213.0,115.0,1095796.0,106.0,12.0,38.0,3.37,32.0,1132934.0,279.0,1855645.0,279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.794,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.802,42.0,,,,0.0,,,,,,,,,,,,,,,,,,,,131.618,0.0,0.022,0.117,0.4,64586.0,19573.0
/root/Zehao/ClawHarness/out/batch_run_2/task-01/20260416T192006Z_vps-docker-qwen3-235b8x2-multi-5x4w-stag500-worker,1,20,20,0,2026-04-16T19:20:14.994463+00:00,2026-04-16T19:22:09.410353+00:00,114.416,2026-04-16T19:20:15.065341+00:00,2026-04-16T19:22:00.442789+00:00,105.377,16145.761,15351.649,20348.885,34730.049,13417.075,21.579,15956.947,167.194,16145.761,52.226,261.887,15336.905,20079.978,31720.558,76.778,3005.485,52.427,42.482,9.945,0.136,1001194.618,sda,0.718,0.0,0.595,0.114,8257.273,8448.8,786040.73,1305552.27,25.459,0.009,30.582,56.709,0.0,20.0,127.4,8.643,5.092,65.427,92.0,34.385,129.0,1.0,1092216.0,100.0,15.6,33.0,5.41,39.0,984179.0,106.0,1665592.0,22.0,68.0,64.0,95.75,91.905,52.188,54.734,92.0,0.0,multi-5x4w,500.0,per_worker,multi-5x4w-stag500-w,2,qwen3-235b8x2,task-01-run2/Multi-5x4w-Stag150-300-500-worker/summary.md; task-01-run2/SingleW-Mul5x4w-Single5x4i-Mul5x2ix2w-500-worker/summary.md,multi-5x4w-stag500,0.9548135929107666,8.0637431640625,0.1897947369919432,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/root/Zehao/ClawHarness/out/batch_run_3/task-01/20260417T095528Z_vps-docker-qwen3-235b8x2-multi-5x4w-stag500-worker,1,20,20,0,2026-04-17T09:55:37.130519+00:00,2026-04-17T09:58:02.372163+00:00,145.242,2026-04-17T09:55:37.201684+00:00,2026-04-17T09:57:55.071923+00:00,137.87,18057.52,17138.977,20794.795,81624.964,916.172,17.353,17864.29,175.84,18057.52,57.318,225.306,15873.769,20784.866,81611.582,31.986,3332.91,27.262,22.135,5.128,0.163,923725.22,sda,0.513,0.0,0.37,0.054,5447.972,5420.539,864150.319,1365902.106,33.305,0.0,26.298,57.709,0.0,20.0,118.5,8.338,4.116,78.65,92.0,36.337,139.0,65.0,958860.0,43.0,9.2,95.0,2.28,5.0,1113503.0,127.0,1710253.0,127.0,71.0,58.0,93.812,82.785,53.438,36.386,92.0,0.0,multi-5x4w,500.0,per_worker,multi-5x4w-stag500-w,3,qwen3-235b8x2,task-01-run3/Multi-5x4w-Stag150-300-500-worker/summary.md; task-01-run3/SingleW-Mul5x4w-Single5x4i-Mul5x2ix2w-500-worker/summary.md,multi-5x4w-stag500,0.8809330177307129,5.32028515625,0.14506419090447523,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/root/Zehao/ClawHarness/out/batch_run_4/task-01/20260417T135418Z_vps-docker-qwen3-235b8x2-multi-5x4w-stag500-worker,1,20,20,0,2026-04-17T13:54:27.021504+00:00,2026-04-17T13:55:36.898371+00:00,69.877,2026-04-17T13:54:27.092274+00:00,2026-04-17T13:55:24.380321+00:00,57.288,10026.616,8580.281,15561.519,17774.751,934.921,10.162,9814.524,201.893,10026.616,19.564,123.881,8568.67,15544.922,17748.113,15.214,3866.449,54.123,44.4,9.723,0.446,845903.815,sda,0.654,0.0,0.671,0.117,8936.185,10418.585,775645.258,1302836.848,26.03,0.0,30.323,164.123,0.0,20.0,68.0,7.645,5.454,56.732,93.5,29.911,153.0,40.0,952264.0,28.0,6.0,9.0,4.58,3.0,989430.0,58.0,1675411.0,15.0,67.0,38.0,95.5,46.913,51.812,18.776,93.5,0.0,multi-5x4w,500.0,per_worker,multi-5x4w-stag500-w,4,qwen3-235b8x2,task-01-run4/Multi-5x4w-Stag150-300-500-worker/summary.md; task-01-run4/SingleW-Mul5x4w-Single5x4i-Mul5x2ix2w-500-worker/summary.md,multi-5x4w-stag500,0.8067167425155639,8.7267431640625,0.3491132523390588,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/root/Zehao/ClawHarness/out/batch_run_1/task-01/20260416T151137Z_vps-docker-qwen3-32b8x2-multi-inst-5x2ix2w-stag500-worker,2,20,19,1,2026-04-16T15:11:52.190626+00:00,2026-04-16T15:16:59.298282+00:00,307.108,2026-04-16T15:11:52.262055+00:00,2026-04-16T15:16:40.529854+00:00,288.268,40587.619,29778.572,60151.18,188147.029,741.252,305.765,40103.405,178.409,40587.619,114.873,5657.214,28027.493,60138.124,188133.335,24.575,3156.039,34.982,27.898,7.084,0.044,1256895.894,sda,0.502,0.0,0.78,0.149,6316.031,6241.994,941026.624,1473082.649,37.132,0.005,75.436,23.22,0.0,,,,,,,,278.0,8.0,2026228.0,34.0,4.0,0.0,3.075,4.0,1099766.5,236.0,1738371.0,283.0,72.0,79.0,,,,,,,multi-inst-5x2ix2w,500.0,per_worker,multi-5x2ix2w-stag500-w,1,qwen3-32b8x2,task-01-run1/vps-docker-qwen3-32b8x2-single-20-worker-vs-vps-docker-qwen3-32b8x2-multi-5x4w-stag300-worker-vs-vps-docker-qwen3-32b8x2-single-inst-5x4i-worker-vs-vps-docker-qwen3-32b8x2-multi-inst-5x2ix2w-stag500-worker-sys/summary.md,multi-inst-5x2ix2w-500,1.1986693325042725,6.1679990234375,0.0659108884787767,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/root/Zehao/ClawHarness/out/batch_run_2/task-01/20260416T193634Z_vps-docker-qwen3-235b8x2-multi-inst-5x2ix2w-stag500-worker,2,20,20,0,2026-04-16T19:36:52.239739+00:00,2026-04-16T19:38:03.783395+00:00,71.544,2026-04-16T19:37:01.070022+00:00,2026-04-16T19:37:49.555006+00:00,48.485,8134.148,7631.887,17116.938,18439.092,12441.406,93.587,7104.392,936.131,8134.148,688.19,701.276,6243.141,17103.185,18426.505,9275.135,9281.194,124.797,105.145,19.652,0.449,1839959.826,sda,1.362,0.058,0.935,0.344,21003.101,21372.522,764543.071,1313773.586,22.293,0.014,50.928,194.391,0.0,20.0,46.45,22.433,19.106,47.866,92.0,24.241,244.0,19.0,2099580.0,33.0,6.2,14.0,3.695,31.0,911767.5,58.0,1456434.5,45.0,59.5,45.0,92.5,50.25,50.875,50.25,92.0,0.0,multi-inst-5x2ix2w,500.0,per_worker,multi-5x2ix2w-stag500-w,2,qwen3-235b8x2,task-01-run2/SingleW-Mul5x4w-Single5x4i-Mul5x2ix2w-500-worker/summary.md,multi-inst-5x2ix2w-500,1.7547224292755126,20.5108408203125,0.4124987109415283,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/root/Zehao/ClawHarness/out/batch_run_3/task-01/20260417T100858Z_vps-docker-qwen3-235b8x2-multi-inst-5x2ix2w-stag500-worker,2,20,20,0,2026-04-17T10:09:14.708357+00:00,2026-04-17T10:11:01.096814+00:00,106.388,2026-04-17T10:09:14.776319+00:00,2026-04-17T10:10:44.903638+00:00,90.127,15220.521,13250.743,27143.663,29289.514,698.846,46.316,14468.703,705.463,15220.521,208.83,624.851,13238.532,25805.592,27129.037,3479.221,10387.212,73.765,59.863,13.902,0.088,1434337.255,sda,1.185,0.0,0.564,0.155,14254.0,14321.529,806590.985,1332261.995,26.534,0.01,46.99,46.294,0.0,20.0,114.15,52.806,50.616,67.756,92.0,34.861,249.0,31.0,1902256.0,22.0,9.9,29.0,3.04,1.0,996503.0,90.0,1569265.0,90.0,65.0,37.0,96.375,55.435,52.188,55.435,92.0,0.0,multi-inst-5x2ix2w,500.0,per_worker,multi-5x2ix2w-stag500-w,3,qwen3-235b8x2,task-01-run3/SingleW-Mul5x4w-Single5x4i-Mul5x2ix2w-500-worker/summary.md,multi-inst-5x2ix2w-500,1.367890601158142,13.919921875,0.22190908384834734,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/root/Zehao/ClawHarness/out/batch_run_4/task-01/20260417T140307Z_vps-docker-qwen3-235b8x2-multi-inst-5x2ix2w-stag500-worker,2,20,20,0,2026-04-17T14:03:23.896300+00:00,2026-04-17T14:04:56.316899+00:00,92.421,2026-04-17T14:03:23.962232+00:00,2026-04-17T14:04:32.839182+00:00,68.877,10465.933,9581.437,15250.481,28845.977,4093.727,5.945,9885.278,574.674,10465.933,24.393,36.69,9552.522,12762.866,28835.661,4112.165,4119.961,74.959,59.924,15.035,0.095,1512333.463,sda,0.818,0.0,0.933,0.27,13465.327,12330.014,790251.528,1327375.481,20.614,0.0,42.488,51.93,0.0,20.0,73.0,7.597,4.589,55.097,93.969,27.493,245.0,9.0,1769572.0,33.0,4.8,16.0,5.94,16.0,924832.0,66.0,1530284.5,13.0,62.0,47.0,93.875,64.293,50.312,36.749,94.0,36.749,multi-inst-5x2ix2w,500.0,per_worker,multi-5x2ix2w-stag500-w,4,qwen3-235b8x2,task-01-run4/SingleW-Mul5x4w-Single5x4i-Mul5x2ix2w-500-worker/summary.md,multi-inst-5x2ix2w-500,1.4422735815048218,13.1497333984375,0.29037269335191723,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/root/Zehao/ClawHarness/out/batch_run_1/task-01/20260416T131415Z_vps-docker-qwen3-32b8x2-single-20-worker,1,20,20,0,2026-04-16T13:14:22.739492+00:00,2026-04-16T13:21:59.548547+00:00,456.809,2026-04-16T13:14:23.491679+00:00,2026-04-16T13:21:49.359766+00:00,445.868,22293.35,21906.624,37639.82,50101.857,751.843,2.71,22087.061,203.534,22293.35,3.82,18.924,21892.522,33852.894,50070.473,57.372,3783.053,17.92,14.27,3.65,0.02,710752.87,sda,0.286,0.0,0.299,0.03,2934.61,2927.148,980709.007,1547219.733,33.76,0.002,44.818,11.813,0.0,,,,,,,,169.0,38.0,1005644.0,30.0,10.8,105.0,3.51,19.0,1188898.0,378.0,1925574.0,378.0,73.0,106.0,,,,,,,single,,per_worker,single-w,1,qwen3-32b8x2,task-01-run1/vps-docker-qwen3-32b8x2-single-20-worker-vs-vps-docker-qwen3-32b8x2-multi-5x4w-stag300-worker-vs-vps-docker-qwen3-32b8x2-single-inst-5x4i-worker-vs-vps-docker-qwen3-32b8x2-multi-inst-5x2ix2w-stag500-worker-sys/summary.md; task-01-run1/vps-docker-qwen3-32b8x2-single-20-worker-vs-vps-docker-qwen3-32b8x2-multi-5x4w-stag500-worker-vs-vps-docker-qwen3-32b8x2-single-inst-5x4i-worker-sys/summary.md,single-w,0.6778267574310303,2.865830078125,0.0448563251904151,1.0,8.915,10.235,0.0,80.948,921836086.96,1597885.632,1073516911.785,0.286,0.299,0.03,980709.007,1547219.733,33.76,0.002,17.92,710752.87,2927.148,0.0,44.818,11.813,,,,0.0,2934.61,,,,,,,,,,171.26,37.914,0.05,5.055,169.0,38.0,1005644.0,30.0,10.8,105.0,3.51,19.0,1188898.0,378.0,1925574.0,378.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.809,,,,,,,,7.34,44.0,9.195,25.0,0.565,11.0,2.192,44.0,140.412,124.0,,,,61.0,,,,,,,,,,,,,,,,,,,,929.664,6.975,0.075,0.026,0.435,188925.0,39442.0
/root/Zehao/ClawHarness/out/batch_run_2/task-01/20260416T190912Z_vps-docker-qwen3-235b8x2-single-20-worker,1,20,20,0,2026-04-16T19:09:21.355065+00:00,2026-04-16T19:11:22.784692+00:00,121.43,2026-04-16T19:09:51.967445+00:00,2026-04-16T19:11:08.564225+00:00,76.597,3829.793,2874.673,3741.048,21102.278,30612.099,3.397,3602.062,224.297,3829.793,4.355,22.625,2865.895,3733.289,16750.14,13.705,4347.731,52.063,43.288,8.775,0.054,736974.306,sda,0.638,0.0,0.463,0.112,8238.27,7908.0,787465.741,1351303.429,19.455,0.0,29.82,32.279,0.0,20.0,39.5,13.336,6.843,33.557,92.0,12.161,178.0,37.0,965808.0,19.0,7.2,52.0,4.69,34.0,1027141.0,83.0,1712456.0,83.0,66.0,98.0,67.312,64.564,24.875,36.333,92.0,0.0,single,,per_worker,single-w,2,qwen3-235b8x2,task-01-run2/SingleW-Mul5x4w-Single5x4i-Mul5x2ix2w-500-worker/summary.md; task-01-run2/SingleW-SingleQ-SingleInstW-SingleInstReq/summary.md,single-w,0.7028334674835205,8.045185546875,0.26110683186025563,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/root/Zehao/ClawHarness/out/batch_run_3/task-01/20260417T094403Z_vps-docker-qwen3-235b8x2-single-20-worker,1,20,20,0,2026-04-17T09:44:12.057519+00:00,2026-04-17T09:46:35.017522+00:00,142.96,2026-04-17T09:44:19.271621+00:00,2026-04-17T09:46:28.550811+00:00,129.279,6463.907,4960.111,19077.865,27671.77,7213.745,4.949,6251.778,207.136,6463.907,12.813,17.486,4932.883,15093.321,27660.346,22.146,3979.985,36.085,29.213,6.872,0.142,698423.83,sda,0.598,0.0,0.323,0.051,6219.291,6262.61,881022.0,1410798.345,28.261,0.007,32.929,68.404,0.0,20.0,80.8,15.747,9.408,59.083,92.0,21.358,210.0,131.0,934328.0,65.0,10.4,90.0,2.26,4.0,1082605.0,30.0,1662831.0,30.0,69.0,69.0,89.5,74.426,31.375,64.999,92.0,0.0,single,,per_worker,single-w,3,qwen3-235b8x2,task-01-run3/SingleW-Mul5x4w-Single5x4i-Mul5x2ix2w-500-worker/summary.md; task-01-run3/SingleW-SingleQ-SingleInstW-SingleInstReq/summary.md,single-w,0.6660688686370849,6.0735263671875,0.15470416695673697,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
