scenario,busiest_device,pct_util,r_await,w_await,aqu_sz,system_wkb_s,benchmark_kb_wr_per_s
single-w,sda,0.7762295081967213,0.0,0.3732786885245902,0.0709016393442623,7244.6557377049185,7453.868852459016
multi-5x4w-stag500,sda,0.6671875,0.0,0.61671875,0.11171875,8156.875,7456.1875
multi-inst-5x4i,sda,1.3852857305712982,0.011800534167155234,0.9730305761839619,0.6211454384079214,28898.168480880726,31921.68722558791
multi-inst-5x2ix2w-500,sda,1.135135135135135,0.0,0.6244594594594595,0.22554054054054054,14096.027027027027,11185.08108108108
