scenario,run_dir,run_started_at,run_finished_at,run_wall_clock_sec,first_request_started_at,last_request_finished_at,request_window_sec
single-w,/root/Zehao/ClawHarness/out/batch_run_4/task-01/20260417T134553Z_vps-docker-qwen3-235b8x2-single-20-worker,2026-04-17T13:46:01.742580+00:00,2026-04-17T13:48:40.143615+00:00,158.401035,2026-04-17T13:46:01.809182+00:00,2026-04-17T13:48:32.952401+00:00,151.143219
multi-5x4w-stag500,/root/Zehao/ClawHarness/out/batch_run_4/task-01/20260417T135418Z_vps-docker-qwen3-235b8x2-multi-5x4w-stag500-worker,2026-04-17T13:54:27.021504+00:00,2026-04-17T13:55:36.898371+00:00,69.876867,2026-04-17T13:54:27.092274+00:00,2026-04-17T13:55:24.380321+00:00,57.288047
multi-inst-5x4i,/root/Zehao/ClawHarness/out/batch_run_4/task-01/20260417T135628Z_vps-docker-qwen3-235b8x2-single-inst-5x4i-worker,2026-04-17T13:57:00.372979+00:00,2026-04-17T13:58:39.105337+00:00,98.732358,2026-04-17T13:57:00.504245+00:00,2026-04-17T13:58:02.335545+00:00,61.8313
multi-inst-5x2ix2w-500,/root/Zehao/ClawHarness/out/batch_run_4/task-01/20260417T140307Z_vps-docker-qwen3-235b8x2-multi-inst-5x2ix2w-stag500-worker,2026-04-17T14:03:23.896300+00:00,2026-04-17T14:04:56.316899+00:00,92.420599,2026-04-17T14:03:23.962232+00:00,2026-04-17T14:04:32.839182+00:00,68.87695
