scenario,utilization_pct,hbm_usage_pct,aicore_usage_pct
single-w,65.3125,93.5,23.5703125
single-r,27.552083333333332,93.5,10.791666666666666
single-inst-w,43.0890625,93.5296875,22.9296875
single-inst-r,16.283854166666668,93.5703125,8.098958333333334
