scenario,run_dir,run_started_at,run_finished_at,run_wall_clock_sec,first_request_started_at,last_request_finished_at,request_window_sec
single-w,/root/Zehao/ClawHarness/out/batch_run_4/task-01/20260417T134553Z_vps-docker-qwen3-235b8x2-single-20-worker,2026-04-17T13:46:01.742580+00:00,2026-04-17T13:48:40.143615+00:00,158.401035,2026-04-17T13:46:01.809182+00:00,2026-04-17T13:48:32.952401+00:00,151.143219
single-r,/root/Zehao/ClawHarness/out/batch_run_4/task-01/20260417T134840Z_vps-docker-qwen3-235b8x2-single-20-request,2026-04-17T13:48:47.361040+00:00,2026-04-17T13:49:48.646869+00:00,61.285829,2026-04-17T13:48:47.455688+00:00,2026-04-17T13:49:37.487368+00:00,50.03168
single-inst-w,/root/Zehao/ClawHarness/out/batch_run_4/task-01/20260417T135628Z_vps-docker-qwen3-235b8x2-single-inst-5x4i-worker,2026-04-17T13:57:00.372979+00:00,2026-04-17T13:58:39.105337+00:00,98.732358,2026-04-17T13:57:00.504245+00:00,2026-04-17T13:58:02.335545+00:00,61.8313
single-inst-r,/root/Zehao/ClawHarness/out/batch_run_4/task-01/20260417T135839Z_vps-docker-qwen3-235b8x2-single-inst-5x4i-request,2026-04-17T13:59:11.448713+00:00,2026-04-17T14:00:11.042251+00:00,59.593538,2026-04-17T13:59:11.609570+00:00,2026-04-17T13:59:37.032925+00:00,25.423355
