scenario,busiest_device,pct_util,r_await,w_await,aqu_sz,system_wkb_s,benchmark_kb_wr_per_s
single-w,sda,0.44870129870129866,0.006493506493506494,0.3559090909090909,0.05415584415584415,4948.207792207792,4905.272727272727
single-r,sda,0.9363636363636364,0.0,0.9034545454545454,0.25327272727272726,12054.4,13222.472727272727
single-inst-w,sda,1.2183001593026903,0.0,0.7271563981549893,0.2624370344902891,16702.848233699704,16240.317880105335
single-inst-r,sda,1.7212151116427432,0.0,0.8655011676919572,0.41749050182273867,25943.94530644794,24042.203922077922
