scenario,run_dir,run_started_at,run_finished_at,run_wall_clock_sec,first_request_started_at,last_request_finished_at,request_window_sec
multi-5x4w-stag150,/root/Zehao/ClawHarness/out/batch_run_3/task-01/20260417T095109Z_vps-docker-qwen3-235b8x2-multi-5x4w-stag150-request,2026-04-17T09:51:16.462465+00:00,2026-04-17T09:52:37.583981+00:00,81.121516,2026-04-17T09:51:16.526977+00:00,2026-04-17T09:52:23.849462+00:00,67.322485
multi-5x4w-stag300,/root/Zehao/ClawHarness/out/batch_run_3/task-01/20260417T095400Z_vps-docker-qwen3-235b8x2-multi-5x4w-stag300-request,2026-04-17T09:54:08.752564+00:00,2026-04-17T09:55:28.813895+00:00,80.061331,2026-04-17T09:54:08.822865+00:00,2026-04-17T09:55:15.507232+00:00,66.684367
multi-5x4w-stag500,/root/Zehao/ClawHarness/out/batch_run_3/task-01/20260417T095802Z_vps-docker-qwen3-235b8x2-multi-5x4w-stag500-request,2026-04-17T09:58:09.681480+00:00,2026-04-17T09:59:20.953831+00:00,71.272351,2026-04-17T09:58:09.746683+00:00,2026-04-17T09:59:08.069477+00:00,58.322794
